upper_OD_mm,taper_start_A_mm,Kt_peak,station_A_mm,station_U_mm,profile_OD_mm,local_Kt,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
104.0,325.0,2.0,810.0,335.0,99.22976549791596,1.7548630339346574,LC4+,213.9438218626672,1.3510844838645588,LC4+,320.9157327940008,0.7823993701398642,True
104.0,325.0,2.0,820.0,345.0,99.74253922192723,1.723386950184148,LC4+,207.83735799176142,1.4201616343676706,LC4+,311.756036987642,0.8347679984868235,True
104.0,325.0,2.0,830.0,355.0,100.23282170316934,1.690010249463246,LC4+,201.81389499679074,1.4923952833277347,LC4+,302.7208424951861,0.8895296250012783,True
104.0,325.0,2.0,840.0,365.0,100.6992946562968,1.6547329317719526,LC4+,195.86506431505862,1.568094528541852,LC4+,293.79759647258794,0.9469185822742734,True
104.0,325.0,2.0,850.0,375.0,101.14063979596409,1.6175549971102667,LC4+,189.98190565055094,1.647620563008819,LC4+,284.9728584758265,1.0072086972048298,True
104.0,325.0,2.0,860.0,385.0,101.55553883682573,1.5784764454781888,LC4+,184.1548356285345,1.7313971869553284,LC4+,276.2322534428018,1.0707212603557954,True
104.0,325.0,2.0,870.0,395.0,101.94267349353615,1.5374972768757194,LC4+,178.37360533732806,1.8199239402531586,LC4+,267.560408005992,1.1378349818751592,True
104.0,325.0,2.0,880.0,405.0,102.30072548074986,1.4946174913028571,LC4+,172.62724609681086,1.9137926449797686,LC4+,258.9408691452163,1.2089985327083204,True
104.0,325.0,2.0,890.0,415.0,102.62837651312134,1.4498370887596033,LC4+,166.90400254727118,2.013708433130826,LC4+,250.35600382090684,1.2847464860846016,True
104.0,325.0,2.0,900.0,425.0,102.92430830530509,1.4031560692459573,LC4+,161.19125188584883,2.1205167409222097,LC4+,241.7868778287733,1.365719782382377,True
104.0,325.0,2.0,910.0,435.0,103.1872025719556,1.3545744327619191,LC4+,155.4754077874593,2.235238338706401,LC4+,233.21311168118888,1.4526922859377889,True
104.0,325.0,2.0,920.0,445.0,103.41574102772734,1.3040921793074889,LC4+,149.74180723103,2.3591153285865154,LC4+,224.61271084654507,1.5466056566620097,True
104.0,325.0,2.0,930.0,455.0,103.60860538727479,1.251709308882667,LC4+,143.97457811279415,2.4936723315551874,LC4+,215.9618671691913,1.6486157371100947,True
104.0,325.0,2.0,940.0,465.0,103.76447736525245,1.1974258214874525,LC4+,138.15648517745421,2.640799050105573,LC4+,207.23472776618127,1.7601551446791097,True
104.0,325.0,2.0,950.0,475.0,103.8820386763148,1.1412417171218459,LC4+,132.26875146326717,2.8028634460928585,LC4+,198.40312719490083,1.8830190737774872,True
104.0,325.0,2.0,960.0,485.0,103.95997103511633,1.0831569957858478,LC4+,126.2908521994071,2.982869631806645,LC4+,189.4362782991106,2.0194849958825736,True
104.0,325.0,2.0,970.0,495.0,103.99695615631153,1.0231716574794572,LC4+,120.2002780390623,3.184682499956753,LC4+,180.3004170585934,2.172482955566949,True
104.0,325.0,2.0,973.780356685791,498.78035668579105,104.0,1.0,LC4+,117.86344068009636,3.2676507413799074,LC4+,176.79516102014455,2.235382669409287,True
104.0,325.0,2.25,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
104.0,325.0,2.25,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
104.0,325.0,2.25,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
104.0,325.0,2.25,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
104.0,325.0,2.25,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
104.0,325.0,2.25,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
104.0,325.0,2.25,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
104.0,325.0,2.25,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
104.0,325.0,2.25,330.0,-145.0,74.0053180209512,1.0382368709725647,LC4+,341.765830769944,0.47176796131673293,LC4+,512.648746154916,0.11577372282726461,True
104.0,325.0,2.25,340.0,-135.0,74.0473678315562,1.1129287845079514,LC4+,368.71638852595703,0.36419214239670183,LC4+,553.0745827889357,0.03421856255919575,True
104.0,325.0,2.25,350.0,-125.0,74.13020409597675,1.185244926830348,LC4+,393.6570314880836,0.27776201049574367,LC4+,590.4855472321256,-0.031305672626156134,False
104.0,325.0,2.25,360.0,-115.0,74.25250852886734,1.2551852979397546,LC4+,416.3255669919494,0.20818907095784156,LC4+,624.488350487924,-0.08405016754422068,False
104.0,325.0,2.25,370.0,-105.0,74.41296284488244,1.3227498978361711,LC4+,436.53719051817825,0.15225005091302557,LC4+,654.8057857772675,-0.1264585432442008,False
104.0,325.0,2.25,380.0,-95.0,74.61024875867656,1.3879387265195975,LC4+,454.1835040548129,0.10748187794001374,LC4+,681.2752560822195,-0.16039809916277314,False
104.0,325.0,2.25,390.0,-85.0,74.84304798490416,1.450751783990034,LC4+,469.22737939870404,0.07197495731083348,LC4+,703.841069098056,-0.18731653335745957,False
104.0,325.0,2.25,400.0,-75.0,75.11004223821975,1.5111890702474802,LC4+,481.6946933923769,0.04422989686180401,LC4+,722.5420400885654,-0.2083505619550009,False
104.0,325.0,2.25,410.0,-65.0,75.4099132332778,1.5692505852919363,LC4+,491.6640962145291,0.02305619603454767,LC4+,737.4961443217941,-0.2244027248087993,False
104.0,325.0,2.25,420.0,-55.0,75.7413426847328,1.6249363291234025,LC4+,499.25592663907037,0.007499306790676119,LC4+,748.8838899586058,-0.23619668192940158,False
104.0,325.0,2.25,430.0,-45.0,76.10301230723924,1.6782463017418785,LC4+,504.6212159534216,-0.003212738391029646,LC4+,756.9318239301327,-0.24431767575834218,False
104.0,325.0,2.25,440.0,-35.0,76.49360381545159,1.7291805031473646,LC4+,507.93148563518514,-0.009708958343108365,LC4+,761.8972284527778,-0.24924257676906292,False
104.0,325.0,2.25,450.0,-25.0,76.91179892402435,1.7777389333398603,LC4+,509.36979502849226,-0.01250524685731702,LC4+,764.0546925427384,-0.25136249330998717,False
104.0,325.0,2.25,460.0,-15.0,77.35627934761202,1.823921592319366,LC4+,509.12327089289164,-0.01202708900371563,LC4+,763.6849063393377,-0.2509999932539768,False
104.0,325.0,2.25,470.0,-5.0,77.82572680086905,1.8677284800858818,LC4+,507.3771711107239,-0.008627055689442331,LC4+,761.0657566660859,-0.24842236693752295,False
104.0,325.0,2.25,480.0,5.0,78.31882299844995,1.9091595966394075,LC4+,504.310406508228,-0.002598412587400456,LC4+,756.4656097623421,-0.24385194433398683,False
104.0,325.0,2.25,490.0,15.0,78.83424965500919,1.948214941979943,LC4+,500.09236460306346,0.0058141967419247376,LC4+,750.1385469045953,-0.23747419412010495,False
104.0,325.0,2.25,500.0,25.0,79.37068848520127,1.9848945161074887,LC4+,494.88083881075244,0.016406295319007835,LC4+,742.3212582161287,-0.2294441339662393,False
104.0,325.0,2.25,510.0,35.0,79.92682120368067,2.019198319022044,LC4+,488.82085604385924,0.02900683099100121,LC4+,733.2312840657888,-0.21989144158137475,False
104.0,325.0,2.25,520.0,45.0,80.50132952510188,2.0511263507236093,LC4+,482.0442049268693,0.04347276631260377,LC4+,723.0663073903044,-0.20892455622159167,False
104.0,325.0,2.25,530.0,55.0,81.09289516411938,2.0806786112121847,LC4+,474.6694878118404,0.05968471308058865,LC4+,712.0042317177606,-0.1966339882278375,False
104.0,325.0,2.25,540.0,65.0,81.70019983538766,2.10785510048777,LC4+,466.8025461929667,0.077543394101518,LC4+,700.2038192894499,-0.18309500142336854,False
104.0,325.0,2.25,550.0,75.0,82.3219252535612,2.132655818550365,LC4+,458.53713668494663,0.09696676617406252,LC4+,687.8057050274199,-0.16836979423251974,False
104.0,325.0,2.25,560.0,85.0,82.9567531332945,2.15508076539997,LC4+,449.9557607681846,0.11788767664904642,LC4+,674.933641152277,-0.15250927628461974,False
104.0,325.0,2.25,570.0,95.0,83.60336518924203,2.175129941036585,LC4+,441.1305745585387,0.14025195488518816,LC4+,661.6958618378081,-0.1355545153156693,False
104.0,325.0,2.25,580.0,105.0,84.26044313605827,2.19280334546021,LC4+,432.12432433392297,0.1640168619883291,LC4+,648.1864865008845,-0.11753791244887446,False
104.0,325.0,2.25,590.0,115.0,84.92666868839773,2.2081009786708448,LC4+,422.9912693993705,0.1891498392253781,LC4+,634.4869040990558,-0.09848415104451136,False
104.0,325.0,2.25,600.0,125.0,85.60072356091487,2.2210228406684895,LC4+,413.7780663701256,0.21562750875747283,LC4+,620.6670995551884,-0.0784109542620618,False
104.0,325.0,2.25,610.0,135.0,86.28128946826419,2.231568931453144,LC4+,404.52459852956116,0.24343489080366187,LC4+,606.7868977943417,-0.05732967854248561,False
104.0,325.0,2.25,620.0,145.0,86.96704812510019,2.239739251024809,LC4+,395.2647410563896,0.27256480974163244,LC4+,592.8971115845843,-0.03524576385392475,False
104.0,325.0,2.25,630.0,155.0,87.65668124607733,2.2455337993834834,LC4+,386.0270580821024,0.3030174685138758,LC4+,579.0405871231536,-0.012159056342031849,False
104.0,325.0,2.25,640.0,165.0,88.3488705458501,2.2489525765291676,LC4+,376.8354311565171,0.3348001764491222,LC4+,565.2531467347757,0.01193598532657103,True
104.0,325.0,2.25,650.0,175.0,89.04229773907299,2.249995582461862,LC4+,367.7096211275379,0.367927220554116,LC4+,551.5644316913069,0.037050192388276004,True
104.0,325.0,2.25,660.0,185.0,89.73564454040049,2.2486628171815664,LC4+,358.66576697801867,0.40241987474323704,LC4+,537.9986504670279,0.06319969297963124,True
104.0,325.0,2.25,670.0,195.0,90.42759266448708,2.2449542806882805,LC4+,349.7168260460539,0.4383065455757065,LC4+,524.5752390690808,0.09040602262333208,True
104.0,325.0,2.25,680.0,205.0,91.11682382598724,2.2388699729820045,LC4+,340.8729604711122,0.47562305706153984,LC4+,511.3094407066683,0.11869634014473274,True
104.0,325.0,2.25,690.0,215.0,91.80201973955548,2.230409894062739,LC4+,332.14187479959645,0.5144130811674792,LC4+,498.2128121993947,0.14810375404612075,True
104.0,325.0,2.25,700.0,225.0,92.48186211984626,2.219574043930483,LC4+,323.5291095564786,0.5547287249965094,LC4+,485.2936643347181,0.1786677676580557,True
104.0,325.0,2.25,710.0,235.0,93.15503268151407,2.2063624225852365,LC4+,315.0382953232586,0.5966312904400248,LC4+,472.5574429848881,0.2104348550453199,True
104.0,325.0,2.25,720.0,245.0,93.82021313921341,2.190775030027001,LC4+,306.67137151334043,0.6401922276534349,LC4+,460.0070572700106,0.24345918385389642,True
104.0,325.0,2.25,730.0,255.0,94.47608520759874,2.172811866255774,LC4+,298.4287736439,0.6854943102778841,LC4+,447.6431604658499,0.2778035062676605,True
104.0,325.0,2.25,740.0,265.0,95.12133060132459,2.152472931271558,LC4+,290.30959249574283,0.7326330682902809,LC4+,435.46438874361456,0.3135402452777203,True
104.0,325.0,2.25,750.0,275.0,95.75463103504539,2.129758225074352,LC4+,282.31170814742393,0.7817185241829647,LC4+,423.46756222113584,0.3507528109114062,True
104.0,325.0,2.25,760.0,285.0,96.37466822341567,2.104667747664155,LC4+,274.43190147809776,0.832877290471072,LC4+,411.6478522171466,0.3895371903902629,True
104.0,325.0,2.25,770.0,295.0,96.9801238810899,2.0772014990409686,LC4+,266.6659453613216,0.8862551021220777,LC4+,399.9989180419823,0.43000386801037593,True
104.0,325.0,2.25,780.0,305.0,97.56967972272254,2.0473594792047916,LC4+,259.00867742189564,0.9420198775065374,LC4+,388.5130161328433,0.47228014570409527,True
104.0,325.0,2.25,790.0,315.0,98.14201746296813,2.015141688155625,LC4+,251.45405590000243,1.000365427392556,LC4+,377.18108385000374,0.5165129548953502,True
104.0,325.0,2.25,800.0,325.0,98.69581881648111,1.9805481258934683,LC4+,243.99519985973436,1.061515965433582,LC4+,365.9927997896015,0.5628722759814564,True
104.0,325.0,2.25,810.0,335.0,99.22976549791596,1.9435787924183217,LC4+,236.62441468987728,1.1257316184352222,LC4+,354.9366220348159,0.6115553157653375,True
104.0,325.0,2.25,820.0,345.0,99.74253922192723,1.9042336877301846,LC4+,229.33320356995338,1.1933151945290388,LC4+,343.99980535493006,0.662791638529636,True
104.0,325.0,2.25,830.0,355.0,100.23282170316934,1.8625128118290575,LC4+,222.11226530993855,1.2646205480733212,LC4+,333.16839796490797,0.7168495076182098,True
104.0,325.0,2.25,840.0,365.0,100.6992946562968,1.8184161647149408,LC4+,214.9514787132813,1.340062990080379,LC4+,322.42721806992205,0.7740437777680271,True
104.0,325.0,2.25,850.0,375.0,101.14063979596409,1.7719437463878336,LC4+,207.83987335519979,1.4201323445784126,LC4+,311.75981003279975,0.8347457933715727,True
104.0,325.0,2.25,860.0,385.0,101.55553883682573,1.7230955568477362,LC4+,200.7655864069661,1.5054094628567634,LC4+,301.1483796104492,0.8993959082227545,True
104.0,325.0,2.25,870.0,395.0,101.94267349353615,1.671871596094649,LC4+,193.71580486740163,1.5965873065664584,LC4+,290.5737073011025,0.9685194689940542,True
104.0,325.0,2.25,880.0,405.0,102.30072548074986,1.6182718641285716,LC4+,186.67669228103236,1.694498139289713,LC4+,280.0150384215485,1.0427474296536992,True
104.0,325.0,2.25,890.0,415.0,102.62837651312134,1.562296360949504,LC4+,179.63329872543244,1.8001489900201082,LC4+,269.44994808814863,1.122843236966868,True
104.0,325.0,2.25,900.0,425.0,102.92430830530509,1.5039450865574466,LC4+,172.56945253788524,1.9147684749684961,LC4+,258.85417880682786,1.2097383269476203,True
104.0,325.0,2.25,910.0,435.0,103.1872025719556,1.443218040952399,LC4+,165.46763192832478,2.0398694544554994,LC4+,248.20144789248718,1.3045796261743479,True
104.0,325.0,2.25,920.0,445.0,103.41574102772734,1.380115224134361,LC4+,158.3088143059942,2.1773341377426667,LC4+,237.46322145899128,1.408794071290663,True
104.0,325.0,2.25,930.0,455.0,103.60860538727479,1.3146366361033335,LC4+,151.07230086453384,2.329531602560544,LC4+,226.60845129680075,1.524177702670154,True
104.0,325.0,2.25,940.0,465.0,103.76447736525245,1.2467822768593155,LC4+,143.73551379377142,2.4994830903216685,LC4+,215.6032706906571,1.6530209776858777,True
104.0,325.0,2.25,950.0,475.0,103.8820386763148,1.1765521464023074,LC4+,136.27376355724655,2.691099349352726,LC4+,204.41064533586984,1.7982887048770833,True
104.0,325.0,2.25,960.0,485.0,103.95997103511633,1.1039462447323098,LC4+,128.6599842770467,2.9095294689052484,LC4+,192.98997641557006,1.963884501277405,True
104.0,325.0,2.25,970.0,495.0,103.99695615631153,1.0289645718493214,LC4+,120.86443698427634,3.161687362722229,LC4+,181.29665547641454,2.1550499290617817,True
104.0,325.0,2.25,973.780356685791,498.78035668579105,104.0,1.0,LC4+,117.86344068009636,3.2676507413799074,LC4+,176.79516102014455,2.235382669409287,True
104.0,350.0,1.5,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
104.0,350.0,1.5,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
104.0,350.0,1.5,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
104.0,350.0,1.5,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
104.0,350.0,1.5,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
104.0,350.0,1.5,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
104.0,350.0,1.5,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
104.0,350.0,1.5,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
104.0,350.0,1.5,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
104.0,350.0,1.5,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
104.0,350.0,1.5,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
104.0,350.0,1.5,360.0,-115.0,74.0228829813797,1.0315485637063255,LC4+,353.5739570481917,0.4226160891466386,LC4+,530.3609355722875,0.07851080582091075,True
104.0,350.0,1.5,370.0,-105.0,74.09054310798535,1.0620691191565157,LC4+,365.85040193483854,0.3748789049836525,LC4+,548.775602902258,0.042320389199004715,True
104.0,350.0,1.5,380.0,-95.0,74.2014971535169,1.0915616663505712,LC4+,376.14495078206295,0.33725043750869443,LC4+,564.2174261730945,0.013793572239858332,True
104.0,350.0,1.5,390.0,-85.0,74.35426189167423,1.1200262052884913,LC4+,384.42000416122175,0.30846468590392884,LC4+,576.6300062418326,-0.008029423012528403,False
104.0,350.0,1.5,400.0,-75.0,74.54735409615724,1.1474627359702767,LC4+,390.6942204698533,0.2874518578623624,LC4+,586.0413307047799,-0.023959625318394462,False
104.0,350.0,1.5,410.0,-65.0,74.77929054066583,1.1738712583959268,LC4+,395.03512121401116,0.27330450632894143,LC4+,592.5526818210168,-0.03468498658693919,False
104.0,350.0,1.5,420.0,-55.0,75.04858799889989,1.199251772565442,LC4+,397.5498274772894,0.265250203205621,LC4+,596.3247412159341,-0.04079109843125872,False
104.0,350.0,1.5,430.0,-45.0,75.35376324455935,1.223604278478822,LC4+,398.3750254889681,0.2626293512817841,LC4+,597.5625382334522,-0.04277801334237186,False
104.0,350.0,1.5,440.0,-35.0,75.69333305134408,1.246928776136067,LC4+,397.6671055943973,0.2648770615516727,LC4+,596.5006583915958,-0.04107398382033545,False
104.0,350.0,1.5,450.0,-25.0,76.06581419295401,1.269225265537177,LC4+,395.5931808908691,0.2715082673246605,LC4+,593.3897713363036,-0.0360467476345846,False
104.0,350.0,1.5,460.0,-15.0,76.46972344308902,1.2904937466821518,LC4+,392.3234297751044,0.2821054309408435,LC4+,588.4851446626567,-0.028012847583615108,False
104.0,350.0,1.5,470.0,-5.0,76.90357757544902,1.3107342195709917,LC4+,388.0249666060791,0.29630833912458776,LC4+,582.0374499091188,-0.01724536782072361,False
104.0,350.0,1.5,480.0,5.0,77.36589336373392,1.3299466842036967,LC4+,382.8572535332833,0.3138055903550283,LC4+,574.2858802999251,-0.0039803874313109056,False
104.0,350.0,1.5,490.0,15.0,77.85518758164359,1.3481311405802665,LC4+,376.9689337502478,0.3343274603451838,LC4+,565.4534006253717,0.011577610758708001,True
104.0,350.0,1.5,500.0,25.0,78.36997700287796,1.365287588700701,LC4+,370.4958888867388,0.3576398958471789,LC4+,555.7438333301083,0.029251186778775695,True
104.0,350.0,1.5,510.0,35.0,78.90877840113691,1.3814160285650008,LC4+,363.56029076217334,0.38353943700920445,LC4+,545.3404361432599,0.04888609406131894,True
104.0,350.0,1.5,520.0,45.0,79.47010855012037,1.3965164601731654,LC4+,356.27041763941503,0.4118489077279819,LC4+,534.4056264591225,0.07034801222055087,True
104.0,350.0,1.5,530.0,55.0,80.05248422352821,1.410588883525195,LC4+,348.72102541052885,0.4424137443615497,LC4+,523.0815381157933,0.09351976378370641,True
104.0,350.0,1.5,540.0,65.0,80.65442219506035,1.4236332986210896,LC4+,340.9940949947677,0.47509885767294047,LC4+,511.49114249215154,0.11829893517418433,True
104.0,350.0,1.5,550.0,75.0,81.27443923841668,1.435649705460849,LC4+,333.1598115178175,0.5097859423932931,LC4+,499.73971727672625,0.1445958370430267,True
104.0,350.0,1.5,560.0,85.0,81.91105212729711,1.4466381040444736,LC4+,325.27766397566063,0.5463711644142824,LC4+,487.9164959634909,0.17233175088796493,True
104.0,350.0,1.5,570.0,95.0,82.56277763540153,1.456598494371963,LC4+,317.3975834995118,0.5847631681820087,LC4+,476.09637524926785,0.2014374184229406,True
104.0,350.0,1.5,580.0,105.0,83.22813253642985,1.4655308764433173,LC4+,309.56106292218766,0.6248813570149674,LC4+,464.34159438328163,0.23185173785627722,True
