journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,support_span_mm,bearing_width_mm,root_clearance_mm,Kt_bending,limit_vm_case,limit_vm_MPa,MS_limit_yield,ultimate_vm_case,ultimate_vm_MPa,MS_ultimate_strength,limit_bearing_case,limit_bearing_pressure_MPa,MS_limit_bearing,ultimate_bearing_case,ultimate_bearing_pressure_MPa,MS_ultimate_bearing,MS_limit_transverse_shear,MS_ultimate_transverse_shear,PASS
36.0,15.0,33.0,531.780356685791,120.0,30.0,5.0,1.0,LC5,416.36012111701007,2.643480542589419,LC5,624.5401816755151,1.9813934389371557,LC5,86.44358809805448,3.7856115958635472,LC5,129.6653821470817,2.190407730575699,6.161839086260439,4.860401836351106,True
36.0,15.0,33.0,531.780356685791,120.0,30.0,5.0,1.5,LC5,620.1812225156042,1.4460592241839945,LC5,930.2718337734061,1.0015654912900893,LC5,86.44358809805448,3.7856115958635472,LC5,129.6653821470817,2.190407730575699,6.161839086260439,4.860401836351106,True
36.0,15.0,33.0,531.780356685791,120.0,30.0,5.0,2.0,LC5,824.0023239141983,0.8410142252923574,LC5,1236.0034858712975,0.5064682432407688,LC5,86.44358809805448,3.7856115958635472,LC5,129.6653821470817,2.190407730575699,6.161839086260439,4.860401836351106,True
36.0,15.0,33.0,531.780356685791,120.0,30.0,5.0,2.5,LC5,1027.8234253127926,0.4759344481162595,LC5,1541.7351379691884,0.20773014387715927,LC5,86.44358809805448,3.7856115958635472,LC5,129.6653821470817,2.190407730575699,6.161839086260439,4.860401836351106,True
36.0,15.0,33.0,531.780356685791,120.0,30.0,5.0,3.0,LC5,1231.6445267113863,0.2316865516794373,LC5,1847.4667900670795,0.007866560855685378,LC5,86.44358809805448,3.7856115958635472,LC5,129.6653821470817,2.190407730575699,6.161839086260439,4.860401836351106,True
36.0,15.0,33.0,531.780356685791,150.0,20.0,5.0,1.0,LC5,256.9195001919492,4.904573217940334,LC5,385.3792502879238,3.83160418888372,LC5,105.26601593954352,2.929904954583727,LC5,157.89902390931528,1.6199366363891512,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,20.0,5.0,1.5,LC5,381.0202911280129,2.981415256150564,LC5,571.5304366920193,2.2579192295989237,LC5,105.26601593954352,2.929904954583727,LC5,157.89902390931528,1.6199366363891512,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,20.0,5.0,2.0,LC5,505.1210820640766,2.003240319729048,LC5,757.6816230961149,1.4574965833159688,LC5,105.26601593954352,2.929904954583727,LC5,157.89902390931528,1.6199366363891512,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,20.0,5.0,2.5,LC5,629.2218730001404,1.4109142817412224,LC5,943.8328095002104,0.972807028170581,LC5,105.26601593954352,2.929904954583727,LC5,157.89902390931528,1.6199366363891512,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,20.0,5.0,3.0,LC5,753.322663936204,1.0137453346664067,LC5,1129.9839959043059,0.6478109484284111,LC5,105.26601593954352,2.929904954583727,LC5,157.89902390931528,1.6199366363891512,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,25.0,5.0,1.0,LC5,298.2864305039705,4.085715757961062,LC5,447.4296457559557,3.1615481174790157,LC5,84.21281275163483,3.912381193229658,LC5,126.31921912745221,2.274920795486439,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,25.0,5.0,1.5,LC5,443.0706865960449,2.4238329140087638,LC5,664.6060298940672,1.801659804827211,LC5,84.21281275163483,3.912381193229658,LC5,126.31921912745221,2.274920795486439,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,25.0,5.0,2.0,LC5,587.8549426881192,1.5805685890181072,LC5,881.7824140321786,1.1116320425188824,LC5,84.21281275163483,3.912381193229658,LC5,126.31921912745221,2.274920795486439,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,25.0,5.0,2.5,LC5,732.6391987801936,1.070596280578116,LC5,1098.9587981702903,0.694331036887037,LC5,84.21281275163483,3.912381193229658,LC5,126.31921912745221,2.274920795486439,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,25.0,5.0,3.0,LC5,877.4234548722679,0.7289257445492374,LC5,1316.1351823084017,0.4147482910791829,LC5,84.21281275163483,3.912381193229658,LC5,126.31921912745221,2.274920795486439,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,30.0,5.0,1.0,LC5,339.65336081599173,3.466318237969208,LC5,509.48004122398754,2.6547064641171905,LC5,70.17734395969569,4.8948574318755895,LC5,105.26601593954352,2.929904954583727,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,30.0,5.0,1.5,LC5,505.12108206407675,2.003240319729047,LC5,757.6816230961149,1.4574965833159688,LC5,70.17734395969569,4.8948574318755895,LC5,105.26601593954352,2.929904954583727,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,30.0,5.0,2.0,LC5,670.5888033121616,1.2621910662797493,LC5,1005.8832049682422,0.8511095431390439,LC5,70.17734395969569,4.8948574318755895,LC5,105.26601593954352,2.929904954583727,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,30.0,5.0,2.5,LC5,836.0565245602464,0.8144706194332014,LC5,1254.0847868403696,0.4847480964116113,LC5,70.17734395969569,4.8948574318755895,LC5,105.26601593954352,2.929904954583727,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,150.0,30.0,5.0,3.0,LC5,1001.5242458083316,0.5146912382292126,LC5,1502.286368712497,0.2394441158351106,LC5,70.17734395969569,4.8948574318755895,LC5,105.26601593954352,2.929904954583727,7.821865192743736,6.218770814717134,True
36.0,15.0,33.0,531.780356685791,180.0,20.0,5.0,1.0,LC5,218.56650878507614,5.940679102358347,LC5,327.84976317761414,4.67943066956328,LC5,88.99993667319517,3.6481542914928236,LC5,133.4999050097927,2.098769527661883,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,20.0,5.0,1.5,LC5,323.4908040177033,3.6894686994471133,LC5,485.23620602655495,2.8373064022722585,LC5,88.99993667319517,3.6481542914928236,LC5,133.4999050097927,2.098769527661883,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,20.0,5.0,2.0,LC5,428.41509925033046,2.5409582964152024,LC5,642.6226488754955,1.8975013614261078,LC5,88.99993667319517,3.6481542914928236,LC5,133.4999050097927,2.098769527661883,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,20.0,5.0,2.5,LC5,533.3393944829577,1.8443426750252443,LC5,800.0090917244363,1.3274735490648237,LC5,88.99993667319517,3.6481542914928236,LC5,133.4999050097927,2.098769527661883,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,20.0,5.0,3.0,LC5,638.2636897155847,1.3767606154691125,LC5,957.3955345733772,0.9448597081975336,LC5,88.99993667319517,3.6481542914928236,LC5,133.4999050097927,2.098769527661883,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,25.0,5.0,1.0,LC5,253.54127386261854,4.9832467388405846,LC5,380.3119107939278,3.8959812910222675,LC5,71.19994933855614,4.810192864366029,LC5,106.79992400783418,2.8734619095773537,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,25.0,5.0,1.5,LC5,375.9529516340169,3.03507937205071,LC5,563.9294274510254,2.30183159338977,LC5,71.19994933855614,4.810192864366029,LC5,106.79992400783418,2.8734619095773537,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,25.0,5.0,2.0,LC5,498.36462940541526,2.0439559922418447,LC5,747.5469441081228,1.4908134728869764,LC5,71.19994933855614,4.810192864366029,LC5,106.79992400783418,2.8734619095773537,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,25.0,5.0,2.5,LC5,620.7763071768136,1.4437143983459375,LC5,931.1644607652205,0.9996467632257242,LC5,71.19994933855614,4.810192864366029,LC5,106.79992400783418,2.8734619095773537,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,25.0,5.0,3.0,LC5,743.187984948212,1.0412063040896844,LC5,1114.781977422318,0.6702817570709703,LC5,71.19994933855614,4.810192864366029,LC5,106.79992400783418,2.8734619095773537,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,30.0,5.0,1.0,LC5,288.5160389401609,4.25793992449283,LC5,432.77405841024137,3.302476000617732,LC5,59.333291115463446,5.972231437239235,LC5,88.99993667319515,3.6481542914928244,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,30.0,5.0,1.5,LC5,428.41509925033046,2.5409582964152024,LC5,642.6226488754955,1.8975013614261078,LC5,59.333291115463446,5.972231437239235,LC5,88.99993667319515,3.6481542914928244,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,30.0,5.0,2.0,LC5,568.3141595605,1.6692982648420314,LC5,852.47123934075,1.1842379121669357,LC5,59.333291115463446,5.972231437239235,LC5,88.99993667319515,3.6481542914928244,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,30.0,5.0,2.5,LC5,708.2132198706695,1.1420102836784483,LC5,1062.3198298060045,0.7527678084857261,LC5,59.333291115463446,5.972231437239235,LC5,88.99993667319515,3.6481542914928244,9.434193963595858,7.5381099363724395,True
36.0,15.0,33.0,531.780356685791,180.0,30.0,5.0,3.0,LC5,848.1122801808391,0.7886782628315876,LC5,1272.1684202712584,0.46364268309928236,LC5,59.333291115463446,5.972231437239235,LC5,88.99993667319515,3.6481542914928244,9.434193963595858,7.5381099363724395,True
36.0,20.0,38.0,536.780356685791,120.0,20.0,5.0,1.0,LC5,315.65493201107523,3.8058808723025868,LC5,473.4823980166128,2.9325643525499525,LC5,130.17659408917626,2.1778787921483818,LC5,195.26489113376434,1.1185858614322552,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,20.0,5.0,1.5,LC5,469.123438856702,2.2336904838885725,LC5,703.6851582850529,1.6460697345640622,LC5,130.17659408917626,2.1778787921483818,LC5,195.26489113376434,1.1185858614322552,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,20.0,5.0,2.0,LC5,622.5919457023286,1.4365878975332946,LC5,933.8879185534929,0.9938152780518543,LC5,130.17659408917626,2.1778787921483818,LC5,195.26489113376434,1.1185858614322552,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,20.0,5.0,2.5,LC5,776.0604525479553,0.954744627199335,LC5,1164.0906788219331,0.5995317494375569,LC5,130.17659408917626,2.1778787921483818,LC5,195.26489113376434,1.1185858614322552,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,20.0,5.0,3.0,LC5,929.5289593935822,0.6320094007503323,LC5,1394.293439090373,0.33544342087326706,LC5,130.17659408917626,2.1778787921483818,LC5,195.26489113376434,1.1185858614322552,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,25.0,5.0,1.0,LC5,366.81110095961753,3.135643648819144,LC5,550.2166514394262,2.3841215003740923,LC5,104.141275271341,2.9723484901854773,LC5,156.21191290701148,1.6482323267903185,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,25.0,5.0,1.5,LC5,545.8576922795155,1.7791126175486687,LC5,818.786538419273,1.274096986981157,LC5,104.141275271341,2.9723484901854773,LC5,156.21191290701148,1.6482323267903185,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,25.0,5.0,2.0,LC5,724.9042835994132,1.0926900755332052,LC5,1087.3564253991196,0.7124099849012651,LC5,104.141275271341,2.9723484901854773,LC5,156.21191290701148,1.6482323267903185,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,25.0,5.0,2.5,LC5,903.9508749193112,0.6781885410923585,LC5,1355.9263123789665,0.3732309661674236,LC5,104.141275271341,2.9723484901854773,LC5,156.21191290701148,1.6482323267903185,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,25.0,5.0,3.0,LC5,1082.9974662392092,0.400741965969595,LC5,1624.4961993588133,0.14620151203488763,LC5,104.141275271341,2.9723484901854773,LC5,156.21191290701148,1.6482323267903185,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,30.0,5.0,1.0,LC5,417.9672699081598,2.629470796441385,LC5,626.9509048622396,1.969929520093984,LC5,86.78439605945083,3.7668181882225733,LC5,130.17659408917623,2.177878792148382,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,30.0,5.0,1.5,LC5,622.5919457023286,1.4365878975332946,LC5,933.8879185534931,0.9938152780518539,LC5,86.78439605945083,3.7668181882225733,LC5,130.17659408917623,2.177878792148382,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,30.0,5.0,2.0,LC5,827.2166214964977,0.8338606364746779,LC5,1240.8249322447464,0.5006145924481875,LC5,86.78439605945083,3.7668181882225733,LC5,130.17659408917623,2.177878792148382,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,30.0,5.0,2.5,LC5,1031.8412972906667,0.4701873282095099,LC5,1547.7619459359996,0.2030273808508496,LC5,86.78439605945083,3.7668181882225733,LC5,130.17659408917623,2.177878792148382,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,120.0,30.0,5.0,3.0,LC5,1236.4659730848355,0.22688374206955775,LC5,1854.6989596272535,0.0039365096609607075,LC5,86.78439605945083,3.7668181882225733,LC5,130.17659408917623,2.177878792148382,6.133714078889701,4.837387657610471,True
36.0,20.0,38.0,536.780356685791,150.0,20.0,5.0,1.0,LC5,257.88391586759997,4.882491720727717,LC5,386.82587380139995,3.813535303887062,LC5,105.67503910176373,2.914693962797854,LC5,158.5125586526456,1.6097959751985695,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,20.0,5.0,1.5,LC5,382.46691464148904,2.9663561524582645,LC5,573.7003719622335,2.2455966406843726,LC5,105.67503910176373,2.914693962797854,LC5,158.5125586526456,1.6097959751985695,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,20.0,5.0,2.0,LC5,507.0499134153781,1.9918159137072275,LC5,760.5748701230672,1.4481482009768656,LC5,105.67503910176373,2.914693962797854,LC5,158.5125586526456,1.6097959751985695,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,20.0,5.0,2.5,LC5,631.6329121892671,1.4017114541134532,LC5,947.4493682839008,0.9652765227682927,LC5,105.67503910176373,2.914693962797854,LC5,158.5125586526456,1.6097959751985695,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,20.0,5.0,3.0,LC5,756.2159109631563,1.0060408383471717,LC5,1134.323866444734,0.6415065001109359,LC5,105.67503910176373,2.914693962797854,LC5,158.5125586526456,1.6097959751985695,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,25.0,5.0,1.0,LC5,299.41158212556303,4.066604268380713,LC5,449.1173731883446,3.1459095353658038,LC5,84.54003128141099,3.8933674534973175,LC5,126.81004692211648,2.2622449689982114,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,25.0,5.0,1.5,LC5,444.75841402843355,2.410840474629037,LC5,667.1376210426505,1.7910283294920961,LC5,84.54003128141099,3.8933674534973175,LC5,126.81004692211648,2.2622449689982114,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,25.0,5.0,2.0,LC5,590.1052459313042,1.570727866697525,LC5,885.1578688969564,1.1035795595652784,LC5,84.54003128141099,3.8933674534973175,LC5,126.81004692211648,2.2622449689982114,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,25.0,5.0,2.5,LC5,735.4520778341747,1.062676883675953,LC5,1103.1781167512625,0.68785073935602,LC5,84.54003128141099,3.8933674534973175,LC5,126.81004692211648,2.2622449689982114,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,25.0,5.0,3.0,LC5,880.7989097370453,0.7223000428700428,LC5,1321.1983646055683,0.40932660066975113,LC5,84.54003128141099,3.8933674534973175,LC5,126.81004692211648,2.2622449689982114,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,30.0,5.0,1.0,LC5,340.939248383526,3.4494730577147035,LC5,511.4088725752891,2.64092236144354,LC5,70.45002606784249,4.872040944196781,LC5,105.67503910176374,2.9146939627978536,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,30.0,5.0,1.5,LC5,507.0499134153781,1.9918159137072275,LC5,760.5748701230673,1.4481482009768651,LC5,70.45002606784249,4.872040944196781,LC5,105.67503910176374,2.9146939627978536,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,30.0,5.0,2.0,LC5,673.1605784472301,1.253548482442692,LC5,1009.7408676708454,0.8440374749761772,LC5,70.45002606784249,4.872040944196781,LC5,105.67503910176374,2.9146939627978536,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,30.0,5.0,2.5,LC5,839.2712434790823,0.8075205266315182,LC5,1258.9068652186234,0.47906096268419573,LC5,70.45002606784249,4.872040944196781,LC5,105.67503910176374,2.9146939627978536,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,150.0,30.0,5.0,3.0,LC5,1005.3819085109344,0.5088793493875579,LC5,1508.0728627664018,0.23468835357487694,LC5,70.45002606784249,4.872040944196781,LC5,105.67503910176374,2.9146939627978536,7.787719502063256,6.190830021024735,True
36.0,20.0,38.0,536.780356685791,180.0,20.0,5.0,1.0,LC5,219.37028935176212,5.915248206503834,LC5,329.0554340276431,4.658621032964246,LC5,89.340832074854,3.630418454615424,LC5,134.011248112281,2.0869456364102827,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,20.0,5.0,1.5,LC5,324.6964748677322,3.672055650182105,LC5,487.0447123015982,2.823057622781402,LC5,89.340832074854,3.630418454615424,LC5,134.011248112281,2.0869456364102827,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,20.0,5.0,2.0,LC5,430.0226603837024,2.5277210708998568,LC5,645.0339905755535,1.8866695820767014,LC5,89.340832074854,3.630418454615424,LC5,134.011248112281,2.0869456364102827,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,20.0,5.0,2.5,LC5,535.3488458996725,1.8336663310642396,LC5,803.0232688495087,1.3187372922178047,LC5,89.340832074854,3.630418454615424,LC5,134.011248112281,2.0869456364102827,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,20.0,5.0,3.0,LC5,640.6750314156426,1.3678150788052723,LC5,961.0125471234637,0.93753973928166,LC5,89.340832074854,3.630418454615424,LC5,134.011248112281,2.0869456364102827,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,25.0,5.0,1.0,LC5,254.4790178570855,4.961198737618289,LC5,381.7185267856283,3.8779398151813895,LC5,71.4726656598832,4.788023068269281,LC5,107.2089984898248,2.8586820455128543,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,25.0,5.0,1.5,LC5,377.3595676257173,3.0200385259732725,LC5,566.0393514385761,2.289523944347278,LC5,71.4726656598832,4.788023068269281,LC5,107.2089984898248,2.8586820455128543,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,25.0,5.0,2.0,LC5,500.24011739434917,2.032543667032844,LC5,750.3601760915237,1.4814749760558805,LC5,71.4726656598832,4.788023068269281,LC5,107.2089984898248,2.8586820455128543,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,25.0,5.0,2.5,LC5,623.120667162981,1.4345204387246224,LC5,934.6810007444715,0.9921235143508009,LC5,71.4726656598832,4.788023068269281,LC5,107.2089984898248,2.8586820455128543,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,25.0,5.0,3.0,LC5,746.0012169316128,1.0335087471299205,LC5,1119.0018253974195,0.6639829871043337,LC5,71.4726656598832,4.788023068269281,LC5,107.2089984898248,2.8586820455128543,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,30.0,5.0,1.0,LC5,289.5877463624089,4.238481320620272,LC5,434.38161954361334,3.2865533812326726,LC5,59.560554716569335,5.945627681923137,LC5,89.340832074854,3.630418454615424,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,30.0,5.0,1.5,LC5,430.0226603837024,2.5277210708998568,LC5,645.0339905755535,1.8866695820767014,LC5,59.560554716569335,5.945627681923137,LC5,89.340832074854,3.630418454615424,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,30.0,5.0,2.0,LC5,570.457574404996,1.6592687485695596,LC5,855.6863616074938,1.176030942578124,LC5,59.560554716569335,5.945627681923137,LC5,89.340832074854,3.630418454615424,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,30.0,5.0,2.5,LC5,710.8924884262894,1.1339373037380094,LC5,1066.338732639434,0.7461618367656222,LC5,59.560554716569335,5.945627681923137,LC5,89.340832074854,3.630418454615424,9.394380491305537,7.50553130072991,True
36.0,20.0,38.0,536.780356685791,180.0,30.0,5.0,3.0,LC5,851.3274024475829,0.7819231421878297,LC5,1276.9911036713743,0.45811509151999075,LC5,59.560554716569335,5.945627681923137,LC5,89.340832074854,3.630418454615424,9.394380491305537,7.50553130072991,True
38.0,5.0,24.0,522.780356685791,120.0,20.0,5.0,1.0,LC5,265.934062558676,4.704421560007145,LC5,398.9010938380139,3.667823750706792,LC5,121.96918146490773,2.3917210283904775,LC5,182.95377219736162,1.261147352260318,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,20.0,5.0,1.5,LC5,394.98889780529606,2.840614276575902,LC5,592.4833467079442,2.1427043651875755,LC5,121.96918146490773,2.3917210283904775,LC5,182.95377219736162,1.261147352260318,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,20.0,5.0,2.0,LC5,524.0437330519162,1.894796568151523,LC5,786.0655995778743,1.368759046318671,LC5,121.96918146490773,2.3917210283904775,LC5,182.95377219736162,1.261147352260318,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,20.0,5.0,2.5,LC5,653.0985682985363,1.322773427527356,LC5,979.6478524478046,0.9006829804684404,LC5,121.96918146490773,2.3917210283904775,LC5,182.95377219736162,1.261147352260318,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,20.0,5.0,3.0,LC5,782.1534035451565,0.9395172265748739,LC5,1173.230105317735,0.5870714462238691,LC5,121.96918146490773,2.3917210283904775,LC5,182.95377219736162,1.261147352260318,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,25.0,5.0,1.0,LC5,308.95234097421604,3.9101424356146985,LC5,463.4285114613241,3.0178796814390543,LC5,97.57534517192619,3.2396512854880966,LC5,146.36301775788928,1.826434190325398,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,25.0,5.0,1.5,LC5,459.5163154286063,2.301297362173187,LC5,689.2744731429093,1.7013912056104044,LC5,97.57534517192619,3.2396512854880966,LC5,146.36301775788928,1.826434190325398,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,25.0,5.0,2.0,LC5,610.0802898829965,1.4865579582827304,LC5,915.1204348244947,1.0347048641276397,LC5,97.57534517192619,3.2396512854880966,LC5,146.36301775788928,1.826434190325398,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,25.0,5.0,2.5,LC5,760.6442643373866,0.9943619785544442,LC5,1140.96639650608,0.6319499029085365,LC5,97.57534517192619,3.2396512854880966,LC5,146.36301775788928,1.826434190325398,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,25.0,5.0,3.0,LC5,911.2082387917769,0.6648225240055741,LC5,1366.8123581876653,0.3622937990324673,LC5,97.57534517192619,3.2396512854880966,LC5,146.36301775788928,1.826434190325398,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,30.0,5.0,1.0,LC5,351.9706193897561,3.3100188380216586,LC5,527.9559290846341,2.5268095259926735,LC5,81.31278764327182,4.087581542585717,LC5,121.96918146490773,2.3917210283904775,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,30.0,5.0,1.5,LC5,524.0437330519163,1.8947965681515226,LC5,786.0655995778744,1.368759046318671,LC5,81.31278764327182,4.087581542585717,LC5,121.96918146490773,2.3917210283904775,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,30.0,5.0,2.0,LC5,696.1168467140765,1.1792318447122625,LC5,1044.1752700711147,0.7832255305885443,LC5,81.31278764327182,4.087581542585717,LC5,121.96918146490773,2.3917210283904775,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,30.0,5.0,2.5,LC5,868.189960376237,0.7473134558508325,LC5,1302.2849405643553,0.42979461867468705,LC5,81.31278764327182,4.087581542585717,LC5,121.96918146490773,2.3917210283904775,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,120.0,30.0,5.0,3.0,LC5,1040.263074038397,0.45828496450505196,LC5,1560.3946110575955,0.1932878944884231,LC5,81.31278764327182,4.087581542585717,LC5,121.96918146490773,2.3917210283904775,7.036733918267139,5.576312263596314,True
38.0,5.0,24.0,522.780356685791,150.0,20.0,5.0,1.0,LC5,217.38672833019132,5.978346891976821,LC5,326.0800924952869,4.710253532349304,LC5,99.0282408684699,3.1774491191816887,LC5,148.54236130270485,1.7849660794544588,8.898528430533853,7.099784635312693,True
38.0,5.0,24.0,522.780356685791,150.0,20.0,5.0,1.5,LC5,322.1678964625691,3.708724912248517,LC5,483.2518446938537,2.853063408748292,LC5,99.0282408684699,3.1774491191816887,LC5,148.54236130270485,1.7849660794544588,8.898528430533853,7.099784635312693,True
38.0,5.0,24.0,522.780356685791,150.0,20.0,5.0,2.0,LC5,426.94906459494695,2.5531170479064076,LC5,640.4235968924204,1.9074506452215916,LC5,99.0282408684699,3.1774491191816887,LC5,148.54236130270485,1.7849660794544588,8.898528430533853,7.099784635312693,True
38.0,5.0,24.0,522.780356685791,150.0,20.0,5.0,2.5,LC5,531.7302327273247,1.8529504373281123,LC5,797.595349090987,1.3345171234036237,LC5,99.0282408684699,3.1774491191816887,LC5,148.54236130270485,1.7849660794544588,8.898528430533853,7.099784635312693,True
38.0,5.0,24.0,522.780356685791,150.0,20.0,5.0,3.0,LC5,636.5114008597026,1.3833037365097742,LC5,954.7671012895539,0.9502138243819818,LC5,99.0282408684699,3.1774491191816887,LC5,148.54236130270485,1.7849660794544588,8.898528430533853,7.099784635312693,True
38.0,5.0,24.0,522.780356685791,150.0,25.0,5.0,1.0,LC5,252.3137843743173,5.012354829371794,LC5,378.4706765614759,3.919799908719086,LC5,79.22259269477591,4.221811398977111,LC5,118.83388904216388,2.4812075993180733,8.898528430533853,7.099784635312693,True
