station_label,extra_above_E2_boundary_mm,station_above_U_mm,level,case,Mx_external_kNm,brace_effective_arm_mm,brace_force_abs_kN
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2A,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC2B,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC3,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,17.306088262139244,150.0,115.37392174759496
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,17.306088262139244,200.0,86.53044131069622
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,17.306088262139244,250.0,69.22435304855698
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4+,17.306088262139244,300.0,57.68696087379748
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,-13.312896262139244,150.0,88.75264174759496
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,-13.312896262139244,200.0,66.56448131069621
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,-13.312896262139244,250.0,53.251585048556976
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC4-,-13.312896262139244,300.0,44.37632087379748
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,1.9965960000000005,150.0,13.310640000000003
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,1.9965960000000005,200.0,9.982980000000001
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,1.9965960000000005,250.0,7.986384000000002
E2_BOUNDARY_PLUS_75MM,75.0,573.780356685791,ultimate,LC5,1.9965960000000005,300.0,6.6553200000000015
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,0.894331914893617,150.0,5.962212765957447
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,0.894331914893617,200.0,4.4716595744680845
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,0.894331914893617,250.0,3.577327659574468
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC0,0.894331914893617,300.0,2.9811063829787234
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,3.0023999999999997,150.0,20.016
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,3.0023999999999997,200.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,3.0023999999999997,250.0,12.009599999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC1,3.0023999999999997,300.0,10.008
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,3.0023999999999997,150.0,20.016
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,3.0023999999999997,200.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,3.0023999999999997,250.0,12.009599999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2A,3.0023999999999997,300.0,10.008
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,3.0023999999999997,150.0,20.016
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,3.0023999999999997,200.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,3.0023999999999997,250.0,12.009599999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC2B,3.0023999999999997,300.0,10.008
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,3.0023999999999997,150.0,20.016
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,3.0023999999999997,200.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,3.0023999999999997,250.0,12.009599999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,3.0023999999999997,300.0,10.008
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,11.745892174759495,150.0,78.30594783172997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,11.745892174759495,200.0,58.72946087379747
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,11.745892174759495,250.0,46.98356869903798
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,11.745892174759495,300.0,39.15297391586498
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,-9.083764174759496,150.0,60.55842783172998
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,-9.083764174759496,200.0,45.41882087379748
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,-9.083764174759496,250.0,36.335056699037985
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,-9.083764174759496,300.0,30.27921391586499
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,1.331064,150.0,8.87376
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,1.331064,200.0,6.65532
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,1.331064,250.0,5.324256
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,1.331064,300.0,4.43688
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,1.3414978723404254,150.0,8.943319148936169
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,1.3414978723404254,200.0,6.707489361702127
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,1.3414978723404254,250.0,5.365991489361702
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,1.3414978723404254,300.0,4.4716595744680845
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,4.5036,150.0,30.023999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,4.5036,200.0,22.517999999999997
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,4.5036,250.0,18.0144
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,4.5036,300.0,15.011999999999999
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,17.618838262139246,150.0,117.45892174759497
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,17.618838262139246,200.0,88.09419131069622
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,17.618838262139246,250.0,70.47535304855698
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,17.618838262139246,300.0,58.729460873797485
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,-13.625646262139243,150.0,90.83764174759496
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,-13.625646262139243,200.0,68.12823131069621
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,-13.625646262139243,250.0,54.50258504855697
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,-13.625646262139243,300.0,45.41882087379748
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,1.9965960000000005,150.0,13.310640000000003
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,1.9965960000000005,200.0,9.982980000000001
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,1.9965960000000005,250.0,7.986384000000002
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,1.9965960000000005,300.0,6.6553200000000015
