Kt_bending,station_above_A_mm,station_above_U_mm,frozen_74_limit_case,frozen_74_limit_surface,frozen_74_limit_vm_MPa,frozen_74_limit_MS,frozen_74_ultimate_case,frozen_74_ultimate_surface,frozen_74_ultimate_vm_MPa,frozen_74_ultimate_MS,frozen_74_PASS,minimum_passing_OD_mm,minimum_OD_limit_case,minimum_OD_limit_vm_MPa,minimum_OD_limit_MS,minimum_OD_ultimate_case,minimum_OD_ultimate_vm_MPa,minimum_OD_ultimate_MS
2.5,870.0,395.0,LC4+,OUTER,1444.1984789213993,-0.6517099226031134,LC4+,OUTER,2166.2977183820994,-0.7359550374141564,False,95.0,LC4+,378.8928448604057,0.3275521214588222,LC4+,568.3392672906085,0.006441104671234488
2.5,880.0,405.0,LC4+,OUTER,1456.0895327441037,-0.6545542092785593,LC4+,OUTER,2184.134299116156,-0.7381113422231094,False,95.5,LC4+,374.03213550504984,0.3448042353922527,LC4+,561.0482032575748,0.01952024207338443
2.5,890.0,415.0,LC4+,OUTER,1467.9806912021293,-0.6573524413402922,LC4+,OUTER,2201.9710368031947,-0.7402327322023157,False,95.5,LC4+,377.08469994575023,0.33391781759473327,LC4+,565.6270499186254,0.011267053232852708
2.5,900.0,425.0,LC4+,OUTER,1479.8719517731602,-0.6601057277980618,LC4+,OUTER,2219.8079276597405,-0.7423200481119833,False,95.5,LC4+,380.13729434280015,0.3232061349560844,LC4+,570.2059415142003,0.0031463342543143202
2.5,910.0,435.0,LC4+,OUTER,1491.7633120152834,-0.6628151423562784,LC4+,OUTER,2237.6449680229243,-0.744374103946708,False,96.0,LC4+,375.28009919394816,0.3403321974183475,LC4+,562.9201487909222,0.016129909772425233
2.5,920.0,445.0,LC4+,OUTER,1503.654769563809,-0.6654817248071419,LC4+,OUTER,2255.4821543457133,-0.7463956879916304,False,96.0,LC4+,378.2696807036033,0.3297391402461629,LC4+,567.404521055405,0.008099122890397714
2.5,930.0,455.0,LC4+,OUTER,1515.5463221282473,-0.668106482358356,LC4+,OUTER,2273.3194831923715,-0.7483855638289989,False,96.0,LC4+,381.2592896208206,0.31931211564774187,LC4+,571.8889344312311,0.00019420828430516401
2.5,940.0,465.0,LC4+,OUTER,1527.437967489418,-0.6706903908989779,LC4+,OUTER,2291.1569512341275,-0.7503444712978335,False,96.5,LC4+,376.4079301687269,0.3363161604340468,LC4+,564.6118952530906,0.013085280010966871
2.5,950.0,475.0,LC4+,OUTER,1539.329703496699,-0.6732343962067392,LC4+,OUTER,2308.994555245049,-0.7522731274092178,False,96.5,LC4+,379.3365294636611,0.3259993724073582,LC4+,569.0047941954917,0.005263937729633961
2.5,960.0,485.0,LC4+,OUTER,1551.2215280653975,-0.6757394150999727,LC4+,OUTER,2326.832292098096,-0.7541722272195949,False,97.0,LC4+,374.5522476909118,0.34293680815149163,LC4+,561.8283715363677,0.018104511945199686
2.5,970.0,495.0,LC4+,OUTER,1563.113439174246,-0.6782063365370831,LC4+,OUTER,2344.6701587613693,-0.7560424446642963,False,97.0,LC4+,377.42175202895885,0.33272657788257454,LC4+,566.1326280434382,0.010363953013694971
2.5,973.780356685791,498.78035668579105,LC4+,OUTER,1567.6090278757208,-0.6791291763089555,LC4+,OUTER,2351.4135418135816,-0.7567420660685522,False,97.0,LC4+,378.5065331974498,0.32890704884506583,LC4+,567.7597997961749,0.007468299455768657
3.0,250.0,-225.0,LC4+,OUTER,846.2176413463862,-0.4055902696619573,LC4+,OUTER,1269.3264620195791,-0.5493673084779848,False,84.5,LC4+,373.31308321208655,0.3473945131310485,LC4+,559.9696248181299,0.021483978145738547
3.0,260.0,-215.0,LC4+,OUTER,860.4722655410825,-0.4154372893312217,LC4+,OUTER,1290.7083983116238,-0.5568325109310256,False,84.5,LC4+,379.5983348838675,0.3250848430457036,LC4+,569.3975023258013,0.0045706165966101775
3.0,270.0,-205.0,LC4+,OUTER,874.7276200076519,-0.424963853324307,LC4+,OUTER,1312.0914300114778,-0.5640547701809193,False,85.0,LC4+,374.8356550965951,0.3419214345294259,LC4+,562.2534826448924,0.017334738967305308
3.0,280.0,-195.0,LC4+,OUTER,888.9836696151308,-0.43418533186580954,LC4+,OUTER,1333.4755044226963,-0.5710457386709651,False,85.0,LC4+,380.9414179433998,0.32041299871135465,LC4+,571.4121269150996,0.0010288075054936119
3.0,290.0,-185.0,LC4+,OUTER,903.240381448816,-0.44311612907166786,LC4+,OUTER,1354.8605721732245,-0.577816336420138,False,85.5,LC4+,376.1747523534916,0.3371444969473407,LC4+,564.2621285302373,0.013713256797718953
3.0,300.0,-175.0,LC4+,OUTER,917.4977246383269,-0.45176975757811266,LC4+,OUTER,1376.2465869574905,-0.5843768076006368,False,86.0,LC4+,371.57235237490556,0.3537067459004264,LC4+,557.3585285623586,0.026269395169043808
3.0,310.0,-165.0,LC4+,OUTER,931.7556702014198,-0.46015890636730405,LC4+,OUTER,1397.6335053021298,-0.5907367719577177,False,86.0,LC4+,377.34343642099134,0.3330031781414562,LC4+,566.0151546314871,0.010573648637392852
3.0,320.0,-155.0,LC4+,OUTER,946.014190901898,-0.4682955025014405,LC4+,OUTER,1419.0212863528468,-0.59690527161143,False,86.5,LC4+,372.7385401534833,0.3494714010332247,LC4+,559.1078102302251,0.02305850416302757
3.0,330.0,-145.0,LC4+,OUTER,960.273261120153,-0.47619076739338395,LC4+,OUTER,1440.4098916802297,-0.6028908137163892,False,86.5,LC4+,378.3536369603725,0.3294440725904335,LC4+,567.530455440559,0.007875426801494667
3.0,340.0,-135.0,LC4+,OUTER,974.5328567350514,-0.4838552681690117,LC4+,OUTER,1461.7992851025772,-0.6087014094004967,False,87.0,LC4+,373.7503372892051,0.34581818346502935,LC4+,560.6255059338079,0.020288934316761376
3.0,350.0,-125.0,LC4+,OUTER,988.7929550160194,-0.4912989646130206,LC4+,OUTER,1483.1894325240296,-0.6143446093553981,False,87.0,LC4+,379.21627198346744,0.32641987478303447,LC4+,568.8244079752013,0.0055827281323994615
3.0,360.0,-115.0,LC4+,OUTER,1003.0535345243194,-0.4985312521344746,LC4+,OUTER,1504.580301786479,-0.6198275364094359,False,87.5,LC4+,374.6181839134618,0.34270043900537117,LC4+,561.9272758701926,0.017925316250593015
3.0,370.0,-105.0,LC4+,OUTER,1017.3145750226096,-0.5055610011398677,LC4+,OUTER,1525.9718625339146,-0.6251569153770767,False,87.5,LC4+,379.9413529985942,0.32388853182259725,LC4+,569.9120294978915,0.003663671573923555
3.0,380.0,-95.0,LC4+,OUTER,1031.5760573919997,-0.5123965931589476,LC4+,OUTER,1547.3640860879993,-0.6303391004465447,False,88.0,LC4+,375.3516709340985,0.3400766240049937,LC4+,563.0275064011478,0.015936154977940653
3.0,390.0,-85.0,LC4+,OUTER,1045.837963555873,-0.5190459540311689,LC4+,OUTER,1568.7569453338099,-0.6353801003390704,False,88.0,LC4+,380.5380772990942,0.3218125333740349,LC4+,570.8071159486414,0.0020898198673928725
3.0,400.0,-75.0,LC4+,OUTER,1060.1002764098575,-0.5255165844277836,LC4+,OUTER,1590.150414614786,-0.6402856014482334,False,88.5,LC4+,375.9596247314692,0.33790962356468457,LC4+,563.9394370972036,0.014293313027170074
3.0,410.0,-65.0,LC4+,OUTER,1074.3629797573542,-0.5318155879555688,LC4+,OUTER,1611.5444696360319,-0.6450609891459052,False,88.5,LC4+,381.0149091842393,0.32015831369153847,LC4+,571.522363776359,0.00083572621810446
3.0,420.0,-55.0,LC4+,OUTER,1088.6260582501377,-0.5379496970626219,LC4+,OUTER,1632.9390873752068,-0.649711367421895,False,89.0,LC4+,376.4501818992632,0.3361661759924479,LC4+,564.6752728488948,0.012971574112233597
3.0,430.0,-45.0,LC4+,OUTER,1102.8894973335491,-0.5439252969439814,LC4+,OUTER,1654.334246000324,-0.6542415770072332,False,89.5,LC4+,372.0223238979559,0.35206939930295866,LC4+,558.033485846934,0.02502809330853828
3.0,440.0,-35.0,LC4+,OUTER,1117.1532831958878,-0.5497484476247999,LC4+,OUTER,1675.7299247938317,-0.6586562121158192,False,89.5,LC4+,376.8308553643276,0.33481638469782293,LC4+,565.2462830464914,0.011948273090993666
3.0,450.0,-25.0,LC4+,OUTER,1131.4174027216213,-0.5554249043809695,LC4+,OUTER,1697.126104082432,-0.6629596359256653,False,90.0,LC4+,372.41615096743794,0.3506395968417051,LC4+,558.6242264511568,0.023944134384964233
3.0,460.0,-15.0,LC4+,OUTER,1145.681843448089,-0.5609601366412935,LC4+,OUTER,1718.522765172134,-0.6671559949089727,False,90.0,LC4+,377.1085930205616,0.33383330242112574,LC4+,565.6628895308428,0.011202980761939596
3.0,470.0,-5.0,LC4+,OUTER,1159.9465935253963,-0.5663593455012055,LC4+,OUTER,1739.919890288095,-0.6712492321095953,False,90.5,LC4+,372.7090271833035,0.3495782589473413,LC4+,559.0635407749554,0.023139515066771255
3.0,480.0,5.0,LC4+,OUTER,1174.2116416792226,-0.5716274799654795,LC4+,OUTER,1761.3174625188346,-0.675243099456931,False,90.5,LC4+,377.28982984533855,0.3331925756021399,LC4+,565.9347447680079,0.010717234253709629
3.0,490.0,15.0,LC4+,OUTER,1188.4769771763126,-0.5767692520261761,LC4+,OUTER,1782.715465764469,-0.679141169196783,False,91.0,LC4+,372.90716506046147,0.34886118350245665,LC4+,559.3607475906922,0.022595887294108996
3.0,500.0,25.0,LC4+,OUTER,1202.742589792413,-0.5817891506720361,LC4+,OUTER,1804.1138846886201,-0.6829468445121334,False,91.0,LC4+,377.3805343270611,0.3328721389854976,LC4+,566.0708014905919,0.010474305499939662
3.0,510.0,35.0,LC4+,OUTER,1217.008469782467,-0.5866914549165725,LC4+,OUTER,1825.5127046737007,-0.6866633693999727,False,91.5,LC4+,373.01633458655743,0.3484664165109912,LC4+,559.5245018798362,0.022296607348292863
3.0,520.0,45.0,LC4+,OUTER,1231.2746078528735,-0.5914802459240643,LC4+,OUTER,1846.9119117793107,-0.6902938378642345,False,91.5,LC4+,377.3862499147741,0.3328519523792759,LC4+,566.0793748721613,0.01045900167123337
3.0,530.0,55.0,LC4+,OUTER,1245.5409951356564,-0.5961594183054437,LC4+,OUTER,1868.3114927034849,-0.6938412024794087,False,92.0,LC4+,373.04190183967074,0.34837399637798283,LC4+,559.5628527595062,0.02222654198569396
3.0,540.0,65.0,LC4+,OUTER,1259.8076231643774,-0.6007326906495711,LC4+,OUTER,1889.7114347465667,-0.6973082823744927,False,92.0,LC4+,377.31213210140453,0.3331137729353908,LC4+,565.9681981521069,0.01065749253683701
3.0,550.0,75.0,LC4+,OUTER,1274.074483851679,-0.6052036153495743,LC4+,OUTER,1911.1117257775181,-0.7006977706825135,False,92.5,LC4+,372.9888636094257,0.3485657323182578,LC4+,559.4832954141385,0.02237190044538573
3.0,560.0,85.0,LC4+,OUTER,1288.3415694683033,-0.6095755877786453,LC4+,OUTER,1932.512354202455,-0.7040122414968656,False,92.5,LC4+,377.16298166812385,0.33364095748559874,LC4+,565.7444725021857,0.01105716061201134
3.0,570.0,95.0,LC4+,OUTER,1302.608872623499,-0.6138518548649675,LC4+,OUTER,1953.913308935249,-0.707254156372116,False,93.0,LC4+,372.861878496034,0.34902501169840083,LC4+,559.2928177440511,0.02272008839163031
3.0,580.0,105.0,LC4+,OUTER,1316.8763862466985,-0.6180355231111495,LC4+,OUTER,1975.314579370048,-0.7104258704036813,False,93.0,LC4+,376.94327454595066,0.3344182904069366,LC4+,565.4149118189259,0.0116464706597319
3.0,590.0,115.0,LC4+,OUTER,1331.1441035703647,-0.6221295660996696,LC4+,OUTER,1996.7161553555472,-0.7135296379178411,False,93.0,LC4+,381.0247359018387,0.32012426649797643,LC4+,571.5371038527582,0.000809914429214631
3.0,600.0,125.0,LC4+,OUTER,1345.4120181139385,-0.6261368315223399,LC4+,OUTER,2018.1180271709075,-0.7165676178008992,False,93.5,LC4+,376.6571886899755,0.335431833252535,LC4+,564.9857830349632,0.012414855693108073
3.0,610.0,135.0,LC4+,OUTER,1359.6801236687904,-0.630060047768612,LC4+,OUTER,2039.5201855031862,-0.7195418784938982,False,93.5,LC4+,380.64914260497324,0.32142685665260773,LC4+,570.9737139074601,0.0017974314185438267
3.0,620.0,145.0,LC4+,OUTER,1373.9484142841095,-0.6339018301046724,LC4+,OUTER,2060.9226214261653,-0.7224544026771009,False,94.0,LC4+,376.3086283097571,0.33666879300454755,LC4+,564.4629424646357,0.01335261709556157
3.0,630.0,155.0,LC4+,OUTER,1388.2168842536628,-0.6376646864726585,LC4+,OUTER,2082.325326380494,-0.725307091666482,False,94.0,LC4+,380.2141358134628,0.3229387143217033,LC4+,570.3212037201941,0.00294359786880638
3.0,640.0,165.0,LC4+,OUTER,1402.4855281033601,-0.6413510229369511,LC4+,OUTER,2103.72829215504,-0.7281017695426588,False,94.5,LC4+,375.9012457551041,0.33811740631394294,LC4+,563.8518686326562,0.014450836860934846
3.0,650.0,175.0,LC4+,OUTER,1416.7543405795723,-0.644963148802332,LC4+,OUTER,2125.1315108693593,-0.7308401870310589,False,94.5,LC4+,379.7232189083999,0.3246490468662597,LC4+,569.5848283625999,0.004240231686547968
3.0,660.0,185.0,LC4+,OUTER,1431.023316638148,-0.6485032814268323,LC4+,OUTER,2146.5349749572215,-0.733524025150627,False,95.0,LC4+,375.43846131842605,0.3397668375094456,LC4+,563.1576919776392,0.01570130027223704
3.0,670.0,195.0,LC4+,OUTER,1445.2924514340734,-0.6519735507502966,LC4+,OUTER,2167.938677151111,-0.7361548986470109,False,95.0,LC4+,379.1796727121906,0.3265479038001937,LC4+,568.7695090682861,0.005679789229570131
3.0,680.0,205.0,LC4+,OUTER,1459.561740311752,-0.6553760035580525,LC4+,OUTER,2189.3426104676287,-0.7387343592249251,False,95.5,LC4+,374.9234811821453,0.34160708850250066,LC4+,562.3852217732178,0.017096427598980002
3.0,690.0,215.0,LC4+,OUTER,1473.8311787958316,-0.6587126074975782,LC4+,OUTER,2210.746768193747,-0.74126389859326,False,95.5,LC4+,378.58657269054964,0.328626095810175,LC4+,567.8798590358244,0.007255303914406985
3.0,700.0,225.0,LC4+,OUTER,1488.1007625825735,-0.6619852548646961,LC4+,OUTER,2232.1511438738603,-0.7437449513354621,False,96.0,LC4+,374.3593137114896,0.34362891900066606,LC4+,561.5389705672346,0.018629213609517192
3.0,710.0,235.0,LC4+,OUTER,1502.370487531704,-0.6651957661745633,LC4+,OUTER,2253.555731297556,-0.7461788976167663,False,96.0,LC4+,377.94680456882264,0.33087512295240384,LC4+,566.920206853234,0.008960331781013853
3.0,720.0,245.0,LC4+,OUTER,1516.6403496587275,-0.6683458935315914,LC4+,OUTER,2274.960524488091,-0.7485670657389931,False,96.5,LC4+,373.74878426864916,0.3458237756793492,LC4+,560.6231764029736,0.020293173874867954
3.0,730.0,255.0,LC4+,OUTER,1530.9103451276728,-0.6714373238113749,LC4+,OUTER,2296.3655176915095,-0.750910734552825,False,96.5,LC4+,377.26307853132516,0.3332871108356674,LC4+,565.8946177969877,0.010788903111996984
3.0,740.0,265.0,LC4+,OUTER,1545.1804702442362,-0.6744716816667413,LC4+,OUTER,2317.770705366355,-0.7532111357367477,False,96.5,LC4+,380.7774095743612,0.32098172673179626,LC4+,571.1661143615419,0.0014599704315272355
3.0,750.0,275.0,LC4+,OUTER,1559.450721449304,-0.6774505323691615,LC4+,OUTER,2339.1760821739554,-0.7554694559511734,False,97.0,LC4+,376.53794215218556,0.3358547537732657,LC4+,564.8069132282784,0.01273547933506669
3.0,760.0,285.0,LC4+,OUTER,1573.7210953128238,-0.6803753844959333,LC4+,OUTER,2360.581642969236,-0.7576868388756446,False,97.0,LC4+,379.9813698337282,0.32374910964740766,LC4+,569.9720547505924,0.003557973119041824
3.0,770.0,295.0,LC4+,OUTER,1587.9915885280122,-0.68324769247282,LC4+,OUTER,2381.9873827920183,-0.759864387136452,False,97.5,LC4+,375.7737921886501,0.3385712640318419,LC4+,563.6606882829751,0.01479491454766535
3.0,780.0,305.0,LC4+,OUTER,1602.2621979058642,-0.686068858981124,LC4+,OUTER,2403.3932968587965,-0.7620031641314817,False,97.5,LC4+,379.14851062307986,0.3266569323281445,LC4+,568.7227659346198,0.0057624457146434604
3.0,790.0,315.0,LC4+,OUTER,1616.5329203699587,-0.6888402372375542,LC4+,OUTER,2424.799380554938,-0.764104195758623,False,98.0,LC4+,374.972885352572,0.34143032642760085,LC4+,562.459328028858,0.01696242109554369
3.0,800.0,325.0,LC4+,OUTER,1630.8037529515345,-0.6915631331546559,LC4+,OUTER,2446.2056294273016,-0.766168472053629,False,98.0,LC4+,378.2809926763265,0.32969937622636114,LC4+,567.4214890144897,0.008068977072867689
3.0,810.0,335.0,LC4+,OUTER,1645.074692784822,-0.6942388073890374,LC4+,OUTER,2467.612039177234,-0.7681969487429151,False,98.5,LC4+,374.137348162534,0.3444260576238569,LC4+,561.206022243801,0.01923353871550182
3.0,820.0,345.0,LC4+,OUTER,1659.345737102618,-0.6968684772841326,LC4+,OUTER,2489.0186056539264,-0.7701905487164,False,98.5,LC4+,377.3808520379611,0.3328710168617741,LC4+,566.0712780569415,0.01047345479779338
3.0,830.0,355.0,LC4+,OUTER,1673.616883232082,-0.6994533187137737,LC4+,OUTER,2510.4253248481227,-0.7721501634251537,False,98.5,LC4+,380.6243830066608,0.3215128154078286,LC4+,570.9365745099914,0.0018625982946027797
3.0,840.0,365.0,LC4+,OUTER,1687.8881285907528,-0.7019944678324366,LC4+,OUTER,2531.8321928861287,-0.7740766542082885,False,99.0,LC4+,376.450008696994,0.33616679075405864,LC4+,564.675013045491,0.01297204017405118
3.0,850.0,375.0,LC4+,OUTER,1702.1594706827566,-0.7044930227376165,LC4+,OUTER,2553.2392060241355,-0.7759708535532361,False,99.0,LC4+,379.63085677484327,0.3249713268126837,LC4+,569.446285162265,0.0044845579017296355
3.0,860.0,385.0,LC4+,OUTER,1716.430907095214,-0.7069500450494408,LC4+,OUTER,2574.646360642821,-0.7778335662932805,False,99.5,LC4+,375.4902745057436,0.33958196563705134,LC4+,563.2354117586153,0.015561145585677227
3.0,870.0,395.0,LC4+,OUTER,1730.7024354948135,-0.7093665614122796,LC4+,OUTER,2596.05365324222,-0.7796655707459561,False,99.5,LC4+,378.61028153045135,0.3285428963173682,LC4+,567.915422295677,0.007192228884737695
3.0,880.0,405.0,LC4+,OUTER,1744.9740536245652,-0.7117435649228161,LC4+,OUTER,2617.4610804368476,-0.7814676197956936,False,100.0,LC4+,374.5033604521866,0.3431121135806705,LC4+,561.7550406782798,0.018237414139355312
3.0,890.0,415.0,LC4+,OUTER,1759.2457593007005,-0.7140820164887354,LC4+,OUTER,2638.8686389510513,-0.7832404419238657,False,100.0,LC4+,377.5642920753931,0.3322234399739252,LC4+,566.3464381130894,0.00998251512933801
3.0,900.0,425.0,LC4+,OUTER,1773.517550409732,-0.7163828461219384,LC4+,OUTER,2660.276325614598,-0.7849847421891964,False,100.0,LC4+,380.62524542125897,0.321509821145211,LC4+,570.9378681318885,0.0018603282903388862
3.0,910.0,435.0,LC4+,OUTER,1787.7894249056458,-0.7186469541699259,LC4+,OUTER,2681.6841373584693,-0.7867012031612958,False,100.5,LC4+,376.49443316452493,0.33600912972913255,LC4+,564.7416497467875,0.012852514519633651
3.0,920.0,445.0,LC4+,OUTER,1802.0613808072321,-0.720875212488777,LC4+,OUTER,2703.0920712108486,-0.7883904858099144,False,100.5,LC4+,379.49800337752004,0.3254351683627217,LC4+,569.2470050662803,0.004836204510903164
3.0,930.0,455.0,LC4+,OUTER,1816.3334161955406,-0.723068465560924,LC4+,OUTER,2724.5001242933113,-0.7900532303523506,False,101.0,LC4+,375.402165385489,0.33989637348917445,LC4+,563.1032480782334,0.015799503824795114
3.0,940.0,465.0,LC4+,OUTER,1830.6055292114527,-0.7252275315607338,LC4+,OUTER,2745.9082938171796,-0.7916900570612854,False,101.0,LC4+,378.3499779584005,0.3294569295714478,LC4+,567.5249669376007,0.007885173909699228
3.0,950.0,475.0,LC4+,OUTER,1844.87771805337,-0.7273532033707131,LC4+,OUTER,2767.3165770800542,-0.7933015670351861,False,101.0,LC4+,381.29780925493276,0.3191788355219689,LC4+,571.9467138823991,9.316622739063973e-05
3.0,960.0,485.0,LC4+,OUTER,1859.1499809750046,-0.7294462495509864,LC4+,OUTER,2788.7249714625073,-0.7948883429332858,False,101.5,LC4+,377.18248639160413,0.3335719927297147,LC4+,565.7737295874063,0.01100487719204346
3.0,970.0,495.0,LC4+,OUTER,1873.4223162832766,-0.7315074152645343,LC4+,OUTER,2810.1334744249143,-0.7964509496770227,False,101.5,LC4+,380.0761198240834,0.3234191093952743,LC4+,570.1141797361253,0.0033077940014534235
3.0,973.780356685791,498.78035668579105,LC4+,OUTER,1878.8177866179078,-0.7322784553229832,LC4+,OUTER,2818.2266799268614,-0.7970354889923743,False,101.5,LC4+,381.1700209799886,0.3196210937753876,LC4+,571.755031469983,0.00042845015178460955
