station_label,extra_above_E2_boundary_mm,station_above_U_mm,level,case,support_span_mm,Fx_thrust_requirement_kN,Fy_external_kN,Fz_external_kN,My_external_kNm,Mz_external_kNm,RLy_kN,RRy_kN,RLz_kN,RRz_kN,RL_kN,RR_kN,Rmax_kN,force_y_residual_kN,force_z_residual_kN,moment_y_residual_kNm,moment_z_residual_kNm
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,120.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,150.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC3,180.0,0.0,0.0,25.02,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,120.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,150.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4+,180.0,0.0,8.34,11.0922,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,120.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,150.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC4-,180.0,0.0,-8.34,11.0922,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,120.0,8.87376,0.0,11.0922,11.081377177944105,1.0648512,8.87376,-8.87376,-97.89090981620087,86.79870981620088,98.2922878011351,87.25112974795597,98.2922878011351,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,150.0,8.87376,0.0,11.0922,11.081377177944105,1.0648512,7.099008000000001,-7.099008000000001,-79.4219478529607,68.32974785296071,79.73858360506833,68.69752802127056,79.73858360506833,0.0,8.881784197001252e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,limit,LC5,180.0,8.87376,0.0,11.0922,11.081377177944105,1.0648512,5.915840000000001,-5.915840000000001,-67.10930654413391,56.01710654413392,67.36954941025014,56.32861962166702,67.36954941025014,0.0,1.7763568394002505e-15,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,120.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,150.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC0,180.0,0.0,0.0,11.179148936170211,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC1,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,120.0,9.3825,0.0,37.53,11.716681696604434,1.1259,9.3825,-9.3825,-116.40401413837029,78.87401413837028,116.78153027673473,79.43010394396973,116.78153027673473,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,150.0,9.3825,0.0,37.53,11.716681696604434,1.1259,7.505999999999999,-7.505999999999999,-96.87621131069623,59.34621131069623,97.16655985427636,59.81900060126222,97.16655985427636,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2A,180.0,9.3825,0.0,37.53,11.716681696604434,1.1259,6.255,-6.255,-83.85767609224686,46.32767609224686,84.09063482096083,46.7480330827741,84.09063482096083,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,120.0,9.3825,0.0,37.53,-11.716681696604434,-1.1259,-9.3825,9.3825,78.87401413837028,-116.40401413837029,79.43010394396973,116.78153027673473,116.78153027673473,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,150.0,9.3825,0.0,37.53,-11.716681696604434,-1.1259,-7.505999999999999,7.505999999999999,59.34621131069623,-96.87621131069623,59.81900060126222,97.16655985427636,97.16655985427636,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC2B,180.0,9.3825,0.0,37.53,-11.716681696604434,-1.1259,-6.255,6.255,46.32767609224686,-83.85767609224686,46.7480330827741,84.09063482096083,84.09063482096083,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,120.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,150.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC3,180.0,0.0,0.0,37.53,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,120.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,150.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4+,180.0,0.0,12.51,16.638300000000005,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,120.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,150.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC4-,180.0,0.0,-12.51,16.638300000000005,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132,0.0,0.0,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,120.0,13.31064,0.0,16.638300000000005,16.622065766916155,1.5972768,13.31064,-13.31064,-146.8363647243013,130.19806472430128,147.43843170170263,130.87669462193392,147.43843170170263,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,150.0,13.31064,0.0,16.638300000000005,16.622065766916155,1.5972768,10.648512,-10.648512,-119.13292177944105,102.49462177944103,119.6078754076025,103.0462920319058,119.6078754076025,0.0,-1.0658141036401503e-14,0.0,0.0
E2_BOUNDARY_PLUS_100MM,100.0,598.780356685791,ultimate,LC5,180.0,13.31064,0.0,16.638300000000005,16.622065766916155,1.5972768,8.87376,-8.87376,-100.66395981620087,84.02565981620086,101.05432411537521,84.49292943250052,101.05432411537521,0.0,-1.0658141036401503e-14,0.0,-2.220446049250313e-16
