journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,support_span_mm,Fx_thrust_kN,My_kNm,Mz_kNm,RLy_kN,RRy_kN,RLz_kN,RRz_kN,RL_kN,RR_kN,Rmax_kN
36.0,15.0,33.0,531.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,15.0,33.0,531.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,15.0,33.0,531.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,15.0,33.0,531.780356685791,limit,LC5,120.0,8.87376,10.486835257944108,1.0648512,8.87376,-8.87376,-92.9363938162009,81.84419381620091,93.35907514589884,82.32384635062589,93.35907514589884
36.0,15.0,33.0,531.780356685791,limit,LC5,150.0,8.87376,10.486835257944108,1.0648512,7.099008000000001,-7.099008000000001,-75.45833505296072,64.36613505296073,75.79153147647133,64.7564302308276,75.79153147647133
36.0,15.0,33.0,531.780356685791,limit,LC5,180.0,8.87376,10.486835257944108,1.0648512,5.915840000000001,-5.915840000000001,-63.80629587746727,52.714095877467265,64.07995440470052,53.04500982264412,64.07995440470052
36.0,15.0,33.0,531.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,15.0,33.0,531.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,15.0,33.0,531.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,15.0,33.0,531.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC2A,120.0,9.3825,11.088054196604435,1.1259,9.3825,-9.3825,-111.1654516383703,73.6354516383703,111.56069623399114,74.23079579417677,111.56069623399114
36.0,15.0,33.0,531.780356685791,ultimate,LC2A,150.0,9.3825,11.088054196604435,1.1259,7.505999999999999,-7.505999999999999,-92.68536131069624,55.155361310696236,92.98879629984629,55.66375766433171,92.98879629984629
36.0,15.0,33.0,531.780356685791,ultimate,LC2A,180.0,9.3825,11.088054196604435,1.1259,6.255,-6.255,-80.36530109224687,42.835301092246866,80.60835344210608,43.28958355844331,80.60835344210608
36.0,15.0,33.0,531.780356685791,ultimate,LC2B,120.0,9.3825,-11.088054196604435,-1.1259,-9.3825,9.3825,73.6354516383703,-111.1654516383703,74.23079579417677,111.56069623399114,111.56069623399114
36.0,15.0,33.0,531.780356685791,ultimate,LC2B,150.0,9.3825,-11.088054196604435,-1.1259,-7.505999999999999,7.505999999999999,55.155361310696236,-92.68536131069624,55.66375766433171,92.98879629984629,92.98879629984629
36.0,15.0,33.0,531.780356685791,ultimate,LC2B,180.0,9.3825,-11.088054196604435,-1.1259,-6.255,6.255,42.835301092246866,-80.36530109224687,43.28958355844331,80.60835344210608,80.60835344210608
36.0,15.0,33.0,531.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,15.0,33.0,531.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,15.0,33.0,531.780356685791,ultimate,LC5,120.0,13.31064,15.730252886916158,1.5972768,13.31064,-13.31064,-139.40459072430133,122.76629072430131,140.0386127188482,123.48576952593878,140.0386127188482
36.0,15.0,33.0,531.780356685791,ultimate,LC5,150.0,13.31064,15.730252886916158,1.5972768,10.648512,-10.648512,-113.18750257944107,96.54920257944106,113.68729721470699,97.13464534624138,113.68729721470699
36.0,15.0,33.0,531.780356685791,ultimate,LC5,180.0,13.31064,15.730252886916158,1.5972768,8.87376,-8.87376,-95.70944381620089,79.07114381620087,96.11993160705076,79.56751473396616,96.11993160705076
36.0,20.0,38.0,536.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
36.0,20.0,38.0,536.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
36.0,20.0,38.0,536.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
36.0,20.0,38.0,536.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC2A,120.0,6.255,7.423311131069623,0.7505999999999999,6.255,-6.255,-74.37092609224686,49.35092609224686,74.63350234859975,49.74574284461347,74.63350234859975
36.0,20.0,38.0,536.780356685791,limit,LC2A,150.0,6.255,7.423311131069623,0.7505999999999999,5.004,-5.004,-61.99874087379749,36.97874087379749,62.20035277983789,37.31577806520268,62.20035277983789
36.0,20.0,38.0,536.780356685791,limit,LC2A,180.0,6.255,7.423311131069623,0.7505999999999999,4.17,-4.17,-53.75061739483124,28.730617394831242,53.91213008521862,29.031659888614353,53.91213008521862
36.0,20.0,38.0,536.780356685791,limit,LC2B,120.0,6.255,-7.423311131069623,-0.7505999999999999,-6.255,6.255,49.35092609224686,-74.37092609224686,49.74574284461347,74.63350234859975,74.63350234859975
36.0,20.0,38.0,536.780356685791,limit,LC2B,150.0,6.255,-7.423311131069623,-0.7505999999999999,-5.004,5.004,36.97874087379749,-61.99874087379749,37.31577806520268,62.20035277983789,62.20035277983789
36.0,20.0,38.0,536.780356685791,limit,LC2B,180.0,6.255,-7.423311131069623,-0.7505999999999999,-4.17,4.17,28.730617394831242,-53.75061739483124,29.031659888614353,53.91213008521862,53.91213008521862
36.0,20.0,38.0,536.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
36.0,20.0,38.0,536.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
36.0,20.0,38.0,536.780356685791,limit,LC5,120.0,8.87376,10.531204057944107,1.0648512,8.87376,-8.87376,-93.3061338162009,82.2139338162009,93.7271477442069,82.69144169787018,93.7271477442069
36.0,20.0,38.0,536.780356685791,limit,LC5,150.0,8.87376,10.531204057944107,1.0648512,7.099008000000001,-7.099008000000001,-75.75412705296071,64.66192705296072,76.0860281532699,65.05044753717286,76.0860281532699
36.0,20.0,38.0,536.780356685791,limit,LC5,180.0,8.87376,10.531204057944107,1.0648512,5.915840000000001,-5.915840000000001,-64.0527892108006,52.96058921080059,64.32539909389489,53.28997253199487,64.32539909389489
36.0,20.0,38.0,536.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,20.0,38.0,536.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,20.0,38.0,536.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
36.0,20.0,38.0,536.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC2A,120.0,9.3825,11.134966696604435,1.1259,9.3825,-9.3825,-111.55638913837029,74.02638913837029,111.95025352289963,74.6186142669202,111.95025352289963
36.0,20.0,38.0,536.780356685791,ultimate,LC2A,150.0,9.3825,11.134966696604435,1.1259,7.505999999999999,-7.505999999999999,-92.99811131069623,55.46811131069623,93.30052916975684,55.97366709780401,93.30052916975684
36.0,20.0,38.0,536.780356685791,ultimate,LC2A,180.0,9.3825,11.134966696604435,1.1259,6.255,-6.255,-80.62592609224686,43.09592609224686,80.86819512782793,43.54748983292153,80.86819512782793
36.0,20.0,38.0,536.780356685791,ultimate,LC2B,120.0,9.3825,-11.134966696604435,-1.1259,-9.3825,9.3825,74.02638913837029,-111.55638913837029,74.6186142669202,111.95025352289963,111.95025352289963
36.0,20.0,38.0,536.780356685791,ultimate,LC2B,150.0,9.3825,-11.134966696604435,-1.1259,-7.505999999999999,7.505999999999999,55.46811131069623,-92.99811131069623,55.97366709780401,93.30052916975684,93.30052916975684
36.0,20.0,38.0,536.780356685791,ultimate,LC2B,180.0,9.3825,-11.134966696604435,-1.1259,-6.255,6.255,43.09592609224686,-80.62592609224686,43.54748983292153,80.86819512782793,80.86819512782793
36.0,20.0,38.0,536.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
36.0,20.0,38.0,536.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
36.0,20.0,38.0,536.780356685791,ultimate,LC5,120.0,13.31064,15.796806086916158,1.5972768,13.31064,-13.31064,-139.95920072430133,123.32090072430131,140.59072161631033,124.03716254680522,140.59072161631033
36.0,20.0,38.0,536.780356685791,ultimate,LC5,150.0,13.31064,15.796806086916158,1.5972768,10.648512,-10.648512,-113.63119057944107,96.99289057944105,114.12904222990483,97.57567130575924,114.12904222990483
36.0,20.0,38.0,536.780356685791,ultimate,LC5,180.0,13.31064,15.796806086916158,1.5972768,8.87376,-8.87376,-96.07918381620088,79.44088381620087,96.48809864084232,79.9349587979923,96.48809864084232
38.0,5.0,24.0,522.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,5.0,24.0,522.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,5.0,24.0,522.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,5.0,24.0,522.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC2A,120.0,6.255,7.335741131069623,0.7505999999999999,6.255,-6.255,-73.64117609224687,48.62117609224686,73.90634506758748,49.021870523198906,73.90634506758748
38.0,5.0,24.0,522.780356685791,limit,LC2A,150.0,6.255,7.335741131069623,0.7505999999999999,5.004,-5.004,-61.41494087379749,36.394940873797495,61.61846296794526,36.73733437808486,61.61846296794526
38.0,5.0,24.0,522.780356685791,limit,LC2A,180.0,6.255,7.335741131069623,0.7505999999999999,4.17,-4.17,-53.26411739483124,28.244117394831243,53.427100818314706,28.55029014586382,53.427100818314706
38.0,5.0,24.0,522.780356685791,limit,LC2B,120.0,6.255,-7.335741131069623,-0.7505999999999999,-6.255,6.255,48.62117609224686,-73.64117609224687,49.021870523198906,73.90634506758748,73.90634506758748
38.0,5.0,24.0,522.780356685791,limit,LC2B,150.0,6.255,-7.335741131069623,-0.7505999999999999,-5.004,5.004,36.394940873797495,-61.41494087379749,36.73733437808486,61.61846296794526,61.61846296794526
38.0,5.0,24.0,522.780356685791,limit,LC2B,180.0,6.255,-7.335741131069623,-0.7505999999999999,-4.17,4.17,28.244117394831243,-53.26411739483124,28.55029014586382,53.427100818314706,53.427100818314706
38.0,5.0,24.0,522.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,5.0,24.0,522.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,5.0,24.0,522.780356685791,limit,LC5,120.0,8.87376,10.406971417944106,1.0648512,8.87376,-8.87376,-92.27086181620089,81.1786618162009,92.69657791332989,81.6622235235284,92.69657791332989
38.0,5.0,24.0,522.780356685791,limit,LC5,150.0,8.87376,10.406971417944106,1.0648512,7.099008000000001,-7.099008000000001,-74.92590945296071,63.83370945296071,75.26146306003712,64.2272401486244,75.26146306003712
38.0,5.0,24.0,522.780356685791,limit,LC5,180.0,8.87376,10.406971417944106,1.0648512,5.915840000000001,-5.915840000000001,-63.36260787746726,52.27040787746726,63.63817439194242,52.60411298161382,63.63817439194242
38.0,5.0,24.0,522.780356685791,ultimate,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
38.0,5.0,24.0,522.780356685791,ultimate,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
38.0,5.0,24.0,522.780356685791,ultimate,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-5.589574468085106,-5.589574468085106,5.589574468085106,5.589574468085106,5.589574468085106
38.0,5.0,24.0,522.780356685791,ultimate,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC2A,120.0,9.3825,11.003611696604436,1.1259,9.3825,-9.3825,-110.4617641383703,72.9317641383703,110.85951760138121,73.53280578479837,110.85951760138121
38.0,5.0,24.0,522.780356685791,ultimate,LC2A,150.0,9.3825,11.003611696604436,1.1259,7.505999999999999,-7.505999999999999,-92.12241131069624,54.592411310696235,92.4276944519179,55.10600156712728,92.4276944519179
38.0,5.0,24.0,522.780356685791,ultimate,LC2A,180.0,9.3825,11.003611696604436,1.1259,6.255,-6.255,-79.89617609224686,42.36617609224687,80.14065122747206,42.82543521879573,80.14065122747206
38.0,5.0,24.0,522.780356685791,ultimate,LC2B,120.0,9.3825,-11.003611696604436,-1.1259,-9.3825,9.3825,72.9317641383703,-110.4617641383703,73.53280578479837,110.85951760138121,110.85951760138121
38.0,5.0,24.0,522.780356685791,ultimate,LC2B,150.0,9.3825,-11.003611696604436,-1.1259,-7.505999999999999,7.505999999999999,54.592411310696235,-92.12241131069624,55.10600156712728,92.4276944519179,92.4276944519179
38.0,5.0,24.0,522.780356685791,ultimate,LC2B,180.0,9.3825,-11.003611696604436,-1.1259,-6.255,6.255,42.36617609224687,-79.89617609224686,42.82543521879573,80.14065122747206,80.14065122747206
38.0,5.0,24.0,522.780356685791,ultimate,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-18.765,-18.765,18.765,18.765,18.765
38.0,5.0,24.0,522.780356685791,ultimate,LC4+,120.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC4+,150.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC4+,180.0,0.0,-0.0,-0.0,-6.255,-6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC4-,120.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC4-,150.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC4-,180.0,0.0,-0.0,-0.0,6.255,6.255,-8.319150000000002,-8.319150000000002,10.408327518026132,10.408327518026132,10.408327518026132
38.0,5.0,24.0,522.780356685791,ultimate,LC5,120.0,13.31064,15.610457126916158,1.5972768,13.31064,-13.31064,-138.40629272430132,121.76799272430131,139.04486686999482,122.49333528529255,139.04486686999482
38.0,5.0,24.0,522.780356685791,ultimate,LC5,150.0,13.31064,15.610457126916158,1.5972768,10.648512,-10.648512,-112.38886417944106,95.75056417944104,112.89219459005567,96.34086022293657,112.89219459005567
38.0,5.0,24.0,522.780356685791,ultimate,LC5,180.0,13.31064,15.610457126916158,1.5972768,8.87376,-8.87376,-95.04391181620089,78.40561181620087,95.45726158791364,78.90616947242071,95.45726158791364
38.0,10.0,29.0,527.780356685791,limit,LC0,120.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,10.0,29.0,527.780356685791,limit,LC0,150.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,10.0,29.0,527.780356685791,limit,LC0,180.0,0.0,-0.0,-0.0,-0.0,0.0,-3.726382978723404,-3.726382978723404,3.726382978723404,3.726382978723404,3.726382978723404
38.0,10.0,29.0,527.780356685791,limit,LC1,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC1,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC1,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC2A,120.0,6.255,7.367016131069624,0.7505999999999999,6.255,-6.255,-73.90180109224687,48.881801092246874,74.1660382498487,49.2803764496781,74.1660382498487
38.0,10.0,29.0,527.780356685791,limit,LC2A,150.0,6.255,7.367016131069624,0.7505999999999999,5.004,-5.004,-61.62344087379749,36.603440873797496,61.826276623507056,36.94390206517971,61.826276623507056
38.0,10.0,29.0,527.780356685791,limit,LC2A,180.0,6.255,7.367016131069624,0.7505999999999999,4.17,-4.17,-53.437867394831244,28.417867394831248,53.60032249630191,28.722188065504564,53.60032249630191
38.0,10.0,29.0,527.780356685791,limit,LC2B,120.0,6.255,-7.367016131069624,-0.7505999999999999,-6.255,6.255,48.881801092246874,-73.90180109224687,49.2803764496781,74.1660382498487,74.1660382498487
38.0,10.0,29.0,527.780356685791,limit,LC2B,150.0,6.255,-7.367016131069624,-0.7505999999999999,-5.004,5.004,36.603440873797496,-61.62344087379749,36.94390206517971,61.826276623507056,61.826276623507056
38.0,10.0,29.0,527.780356685791,limit,LC2B,180.0,6.255,-7.367016131069624,-0.7505999999999999,-4.17,4.17,28.417867394831248,-53.437867394831244,28.722188065504564,53.60032249630191,53.60032249630191
38.0,10.0,29.0,527.780356685791,limit,LC3,120.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC3,150.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC3,180.0,0.0,-0.0,-0.0,-0.0,0.0,-12.51,-12.51,12.51,12.51,12.51
38.0,10.0,29.0,527.780356685791,limit,LC4+,120.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC4+,150.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC4+,180.0,0.0,-0.0,-0.0,-4.17,-4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC4-,120.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC4-,150.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC4-,180.0,0.0,-0.0,-0.0,4.17,4.17,-5.5461,-5.5461,6.938885012017421,6.938885012017421,6.938885012017421
38.0,10.0,29.0,527.780356685791,limit,LC5,120.0,8.87376,10.451340217944107,1.0648512,8.87376,-8.87376,-92.6406018162009,81.54840181620091,93.06462658499998,82.02978395262393,93.06462658499998
