journal_diameter_mm,ligament_mm,centerline_offset_above_boundary_mm,station_above_U_mm,level,case,brace_effective_arm_mm,Mx_kNm,brace_force_abs_kN
24.0,5.0,17.0,515.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
24.0,5.0,17.0,515.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC1,250.0,4.5036,18.0144
24.0,5.0,17.0,515.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
24.0,5.0,17.0,515.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
24.0,5.0,17.0,515.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
24.0,5.0,17.0,515.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
24.0,5.0,17.0,515.780356685791,ultimate,LC3,250.0,4.5036,18.0144
24.0,5.0,17.0,515.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,150.0,16.580508262139247,110.53672174759498
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,200.0,16.580508262139247,82.90254131069624
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,250.0,16.580508262139247,66.32203304855699
24.0,5.0,17.0,515.780356685791,ultimate,LC4+,300.0,16.580508262139247,55.26836087379749
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,150.0,-12.587316262139245,83.91544174759497
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,200.0,-12.587316262139245,62.93658131069622
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,250.0,-12.587316262139245,50.34926504855698
24.0,5.0,17.0,515.780356685791,ultimate,LC4-,300.0,-12.587316262139245,41.957720873797484
24.0,5.0,17.0,515.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
24.0,5.0,17.0,515.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
24.0,5.0,17.0,515.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
24.0,5.0,17.0,515.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
24.0,10.0,22.0,520.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
24.0,10.0,22.0,520.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
24.0,10.0,22.0,520.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
24.0,10.0,22.0,520.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
24.0,10.0,22.0,520.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
24.0,10.0,22.0,520.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
24.0,10.0,22.0,520.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
24.0,10.0,22.0,520.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
24.0,10.0,22.0,520.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
24.0,10.0,22.0,520.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
24.0,10.0,22.0,520.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
24.0,10.0,22.0,520.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
24.0,10.0,22.0,520.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
24.0,10.0,22.0,520.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
24.0,10.0,22.0,520.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
24.0,10.0,22.0,520.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
24.0,10.0,22.0,520.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
24.0,10.0,22.0,520.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
24.0,10.0,22.0,520.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
24.0,10.0,22.0,520.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
24.0,10.0,22.0,520.780356685791,limit,LC4+,150.0,11.095372174759497,73.96914783172998
24.0,10.0,22.0,520.780356685791,limit,LC4+,200.0,11.095372174759497,55.476860873797484
24.0,10.0,22.0,520.780356685791,limit,LC4+,250.0,11.095372174759497,44.38148869903799
24.0,10.0,22.0,520.780356685791,limit,LC4+,300.0,11.095372174759497,36.98457391586499
24.0,10.0,22.0,520.780356685791,limit,LC4-,150.0,-8.433244174759498,56.22162783172999
24.0,10.0,22.0,520.780356685791,limit,LC4-,200.0,-8.433244174759498,42.166220873797485
24.0,10.0,22.0,520.780356685791,limit,LC4-,250.0,-8.433244174759498,33.73297669903799
24.0,10.0,22.0,520.780356685791,limit,LC4-,300.0,-8.433244174759498,28.110813915864995
24.0,10.0,22.0,520.780356685791,limit,LC5,150.0,1.331064,8.87376
24.0,10.0,22.0,520.780356685791,limit,LC5,200.0,1.331064,6.65532
24.0,10.0,22.0,520.780356685791,limit,LC5,250.0,1.331064,5.324256
24.0,10.0,22.0,520.780356685791,limit,LC5,300.0,1.331064,4.43688
24.0,10.0,22.0,520.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
24.0,10.0,22.0,520.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
24.0,10.0,22.0,520.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
24.0,10.0,22.0,520.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
24.0,10.0,22.0,520.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC1,250.0,4.5036,18.0144
24.0,10.0,22.0,520.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
24.0,10.0,22.0,520.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
24.0,10.0,22.0,520.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
24.0,10.0,22.0,520.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
24.0,10.0,22.0,520.780356685791,ultimate,LC3,250.0,4.5036,18.0144
24.0,10.0,22.0,520.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
24.0,10.0,22.0,520.780356685791,ultimate,LC4+,150.0,16.643058262139245,110.95372174759497
24.0,10.0,22.0,520.780356685791,ultimate,LC4+,200.0,16.643058262139245,83.21529131069622
24.0,10.0,22.0,520.780356685791,ultimate,LC4+,250.0,16.643058262139245,66.57223304855698
24.0,10.0,22.0,520.780356685791,ultimate,LC4+,300.0,16.643058262139245,55.476860873797484
24.0,10.0,22.0,520.780356685791,ultimate,LC4-,150.0,-12.649866262139245,84.33244174759497
24.0,10.0,22.0,520.780356685791,ultimate,LC4-,200.0,-12.649866262139245,63.24933131069622
24.0,10.0,22.0,520.780356685791,ultimate,LC4-,250.0,-12.649866262139245,50.59946504855698
24.0,10.0,22.0,520.780356685791,ultimate,LC4-,300.0,-12.649866262139245,42.166220873797485
24.0,10.0,22.0,520.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
24.0,10.0,22.0,520.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
24.0,10.0,22.0,520.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
24.0,10.0,22.0,520.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
24.0,15.0,27.0,525.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
24.0,15.0,27.0,525.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
24.0,15.0,27.0,525.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
24.0,15.0,27.0,525.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
24.0,15.0,27.0,525.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
24.0,15.0,27.0,525.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
24.0,15.0,27.0,525.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
24.0,15.0,27.0,525.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
24.0,15.0,27.0,525.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
24.0,15.0,27.0,525.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
24.0,15.0,27.0,525.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
24.0,15.0,27.0,525.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
24.0,15.0,27.0,525.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
24.0,15.0,27.0,525.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
24.0,15.0,27.0,525.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
24.0,15.0,27.0,525.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
24.0,15.0,27.0,525.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
24.0,15.0,27.0,525.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
24.0,15.0,27.0,525.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
24.0,15.0,27.0,525.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
24.0,15.0,27.0,525.780356685791,limit,LC4+,150.0,11.137072174759496,74.24714783172998
24.0,15.0,27.0,525.780356685791,limit,LC4+,200.0,11.137072174759496,55.68536087379748
24.0,15.0,27.0,525.780356685791,limit,LC4+,250.0,11.137072174759496,44.54828869903798
24.0,15.0,27.0,525.780356685791,limit,LC4+,300.0,11.137072174759496,37.12357391586499
24.0,15.0,27.0,525.780356685791,limit,LC4-,150.0,-8.474944174759496,56.49962783172998
24.0,15.0,27.0,525.780356685791,limit,LC4-,200.0,-8.474944174759496,42.37472087379748
24.0,15.0,27.0,525.780356685791,limit,LC4-,250.0,-8.474944174759496,33.899776699037986
24.0,15.0,27.0,525.780356685791,limit,LC4-,300.0,-8.474944174759496,28.24981391586499
24.0,15.0,27.0,525.780356685791,limit,LC5,150.0,1.331064,8.87376
24.0,15.0,27.0,525.780356685791,limit,LC5,200.0,1.331064,6.65532
24.0,15.0,27.0,525.780356685791,limit,LC5,250.0,1.331064,5.324256
24.0,15.0,27.0,525.780356685791,limit,LC5,300.0,1.331064,4.43688
24.0,15.0,27.0,525.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
24.0,15.0,27.0,525.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
24.0,15.0,27.0,525.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
24.0,15.0,27.0,525.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
24.0,15.0,27.0,525.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC1,250.0,4.5036,18.0144
24.0,15.0,27.0,525.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
24.0,15.0,27.0,525.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
24.0,15.0,27.0,525.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
24.0,15.0,27.0,525.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
24.0,15.0,27.0,525.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
24.0,15.0,27.0,525.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
24.0,15.0,27.0,525.780356685791,ultimate,LC3,250.0,4.5036,18.0144
24.0,15.0,27.0,525.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
24.0,15.0,27.0,525.780356685791,ultimate,LC4+,150.0,16.705608262139247,111.37072174759498
24.0,15.0,27.0,525.780356685791,ultimate,LC4+,200.0,16.705608262139247,83.52804131069622
24.0,15.0,27.0,525.780356685791,ultimate,LC4+,250.0,16.705608262139247,66.82243304855699
24.0,15.0,27.0,525.780356685791,ultimate,LC4+,300.0,16.705608262139247,55.68536087379749
24.0,15.0,27.0,525.780356685791,ultimate,LC4-,150.0,-12.712416262139245,84.74944174759497
24.0,15.0,27.0,525.780356685791,ultimate,LC4-,200.0,-12.712416262139245,63.56208131069622
24.0,15.0,27.0,525.780356685791,ultimate,LC4-,250.0,-12.712416262139245,50.84966504855698
24.0,15.0,27.0,525.780356685791,ultimate,LC4-,300.0,-12.712416262139245,42.374720873797486
24.0,15.0,27.0,525.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
24.0,15.0,27.0,525.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
24.0,15.0,27.0,525.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
24.0,15.0,27.0,525.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
24.0,20.0,32.0,530.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
24.0,20.0,32.0,530.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
24.0,20.0,32.0,530.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
24.0,20.0,32.0,530.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
24.0,20.0,32.0,530.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
24.0,20.0,32.0,530.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
24.0,20.0,32.0,530.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
24.0,20.0,32.0,530.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
24.0,20.0,32.0,530.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
24.0,20.0,32.0,530.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
24.0,20.0,32.0,530.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
24.0,20.0,32.0,530.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
24.0,20.0,32.0,530.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
24.0,20.0,32.0,530.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
24.0,20.0,32.0,530.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
24.0,20.0,32.0,530.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
24.0,20.0,32.0,530.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
24.0,20.0,32.0,530.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
24.0,20.0,32.0,530.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
24.0,20.0,32.0,530.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
24.0,20.0,32.0,530.780356685791,limit,LC4+,150.0,11.178772174759496,74.52514783172998
24.0,20.0,32.0,530.780356685791,limit,LC4+,200.0,11.178772174759496,55.89386087379748
24.0,20.0,32.0,530.780356685791,limit,LC4+,250.0,11.178772174759496,44.715088699037985
24.0,20.0,32.0,530.780356685791,limit,LC4+,300.0,11.178772174759496,37.26257391586499
24.0,20.0,32.0,530.780356685791,limit,LC4-,150.0,-8.516644174759497,56.77762783172998
24.0,20.0,32.0,530.780356685791,limit,LC4-,200.0,-8.516644174759497,42.58322087379748
24.0,20.0,32.0,530.780356685791,limit,LC4-,250.0,-8.516644174759497,34.06657669903799
24.0,20.0,32.0,530.780356685791,limit,LC4-,300.0,-8.516644174759497,28.38881391586499
24.0,20.0,32.0,530.780356685791,limit,LC5,150.0,1.331064,8.87376
24.0,20.0,32.0,530.780356685791,limit,LC5,200.0,1.331064,6.65532
24.0,20.0,32.0,530.780356685791,limit,LC5,250.0,1.331064,5.324256
24.0,20.0,32.0,530.780356685791,limit,LC5,300.0,1.331064,4.43688
24.0,20.0,32.0,530.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
24.0,20.0,32.0,530.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
24.0,20.0,32.0,530.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
24.0,20.0,32.0,530.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
24.0,20.0,32.0,530.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC1,250.0,4.5036,18.0144
24.0,20.0,32.0,530.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
24.0,20.0,32.0,530.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
24.0,20.0,32.0,530.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
24.0,20.0,32.0,530.780356685791,ultimate,LC2B,150.0,4.5036,30.023999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC2B,200.0,4.5036,22.517999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC2B,250.0,4.5036,18.0144
24.0,20.0,32.0,530.780356685791,ultimate,LC2B,300.0,4.5036,15.011999999999999
24.0,20.0,32.0,530.780356685791,ultimate,LC3,150.0,4.5036,30.023999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC3,200.0,4.5036,22.517999999999997
24.0,20.0,32.0,530.780356685791,ultimate,LC3,250.0,4.5036,18.0144
24.0,20.0,32.0,530.780356685791,ultimate,LC3,300.0,4.5036,15.011999999999999
24.0,20.0,32.0,530.780356685791,ultimate,LC4+,150.0,16.76815826213925,111.787721747595
24.0,20.0,32.0,530.780356685791,ultimate,LC4+,200.0,16.76815826213925,83.84079131069623
24.0,20.0,32.0,530.780356685791,ultimate,LC4+,250.0,16.76815826213925,67.072633048557
24.0,20.0,32.0,530.780356685791,ultimate,LC4+,300.0,16.76815826213925,55.8938608737975
24.0,20.0,32.0,530.780356685791,ultimate,LC4-,150.0,-12.774966262139246,85.16644174759497
24.0,20.0,32.0,530.780356685791,ultimate,LC4-,200.0,-12.774966262139246,63.87483131069623
24.0,20.0,32.0,530.780356685791,ultimate,LC4-,250.0,-12.774966262139246,51.099865048556985
24.0,20.0,32.0,530.780356685791,ultimate,LC4-,300.0,-12.774966262139246,42.58322087379749
24.0,20.0,32.0,530.780356685791,ultimate,LC5,150.0,1.9965960000000005,13.310640000000003
24.0,20.0,32.0,530.780356685791,ultimate,LC5,200.0,1.9965960000000005,9.982980000000001
24.0,20.0,32.0,530.780356685791,ultimate,LC5,250.0,1.9965960000000005,7.986384000000002
24.0,20.0,32.0,530.780356685791,ultimate,LC5,300.0,1.9965960000000005,6.6553200000000015
26.0,5.0,18.0,516.780356685791,limit,LC0,150.0,0.894331914893617,5.962212765957447
26.0,5.0,18.0,516.780356685791,limit,LC0,200.0,0.894331914893617,4.4716595744680845
26.0,5.0,18.0,516.780356685791,limit,LC0,250.0,0.894331914893617,3.577327659574468
26.0,5.0,18.0,516.780356685791,limit,LC0,300.0,0.894331914893617,2.9811063829787234
26.0,5.0,18.0,516.780356685791,limit,LC1,150.0,3.0023999999999997,20.016
26.0,5.0,18.0,516.780356685791,limit,LC1,200.0,3.0023999999999997,15.011999999999999
26.0,5.0,18.0,516.780356685791,limit,LC1,250.0,3.0023999999999997,12.009599999999999
26.0,5.0,18.0,516.780356685791,limit,LC1,300.0,3.0023999999999997,10.008
26.0,5.0,18.0,516.780356685791,limit,LC2A,150.0,3.0023999999999997,20.016
26.0,5.0,18.0,516.780356685791,limit,LC2A,200.0,3.0023999999999997,15.011999999999999
26.0,5.0,18.0,516.780356685791,limit,LC2A,250.0,3.0023999999999997,12.009599999999999
26.0,5.0,18.0,516.780356685791,limit,LC2A,300.0,3.0023999999999997,10.008
26.0,5.0,18.0,516.780356685791,limit,LC2B,150.0,3.0023999999999997,20.016
26.0,5.0,18.0,516.780356685791,limit,LC2B,200.0,3.0023999999999997,15.011999999999999
26.0,5.0,18.0,516.780356685791,limit,LC2B,250.0,3.0023999999999997,12.009599999999999
26.0,5.0,18.0,516.780356685791,limit,LC2B,300.0,3.0023999999999997,10.008
26.0,5.0,18.0,516.780356685791,limit,LC3,150.0,3.0023999999999997,20.016
26.0,5.0,18.0,516.780356685791,limit,LC3,200.0,3.0023999999999997,15.011999999999999
26.0,5.0,18.0,516.780356685791,limit,LC3,250.0,3.0023999999999997,12.009599999999999
26.0,5.0,18.0,516.780356685791,limit,LC3,300.0,3.0023999999999997,10.008
26.0,5.0,18.0,516.780356685791,limit,LC4+,150.0,11.062012174759497,73.74674783172998
26.0,5.0,18.0,516.780356685791,limit,LC4+,200.0,11.062012174759497,55.31006087379748
26.0,5.0,18.0,516.780356685791,limit,LC4+,250.0,11.062012174759497,44.24804869903799
26.0,5.0,18.0,516.780356685791,limit,LC4+,300.0,11.062012174759497,36.87337391586499
26.0,5.0,18.0,516.780356685791,limit,LC4-,150.0,-8.399884174759498,55.99922783172999
26.0,5.0,18.0,516.780356685791,limit,LC4-,200.0,-8.399884174759498,41.99942087379748
26.0,5.0,18.0,516.780356685791,limit,LC4-,250.0,-8.399884174759498,33.59953669903799
26.0,5.0,18.0,516.780356685791,limit,LC4-,300.0,-8.399884174759498,27.999613915864995
26.0,5.0,18.0,516.780356685791,limit,LC5,150.0,1.331064,8.87376
26.0,5.0,18.0,516.780356685791,limit,LC5,200.0,1.331064,6.65532
26.0,5.0,18.0,516.780356685791,limit,LC5,250.0,1.331064,5.324256
26.0,5.0,18.0,516.780356685791,limit,LC5,300.0,1.331064,4.43688
26.0,5.0,18.0,516.780356685791,ultimate,LC0,150.0,1.3414978723404254,8.943319148936169
26.0,5.0,18.0,516.780356685791,ultimate,LC0,200.0,1.3414978723404254,6.707489361702127
26.0,5.0,18.0,516.780356685791,ultimate,LC0,250.0,1.3414978723404254,5.365991489361702
26.0,5.0,18.0,516.780356685791,ultimate,LC0,300.0,1.3414978723404254,4.4716595744680845
26.0,5.0,18.0,516.780356685791,ultimate,LC1,150.0,4.5036,30.023999999999997
26.0,5.0,18.0,516.780356685791,ultimate,LC1,200.0,4.5036,22.517999999999997
26.0,5.0,18.0,516.780356685791,ultimate,LC1,250.0,4.5036,18.0144
26.0,5.0,18.0,516.780356685791,ultimate,LC1,300.0,4.5036,15.011999999999999
26.0,5.0,18.0,516.780356685791,ultimate,LC2A,150.0,4.5036,30.023999999999997
26.0,5.0,18.0,516.780356685791,ultimate,LC2A,200.0,4.5036,22.517999999999997
26.0,5.0,18.0,516.780356685791,ultimate,LC2A,250.0,4.5036,18.0144
26.0,5.0,18.0,516.780356685791,ultimate,LC2A,300.0,4.5036,15.011999999999999
